,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,DiscreteOxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,DiscreteChl (ug/l),DiscretePhaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,DiscretePhosphate [µmol/L],DiscreteSilicate [µmol/L],DiscreteNitrate [µmol/L],DiscreteNitrite [µmol/L],DiscreteAmmonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,DiscreteSalinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
71,AR04-B,11,CS1,40 17.62 N,070 46.53 W,2016-05-22T17:49:44Z,11,0000000000000100,113,D:\Data\ar04b011.hex,0000000000000100,1,0000000000000100,May 22 2016 17:53:57,109.739,0000000000000100,108.866,40.29351,-70.77603,13.5159,0000000000000100,13.5184,0000000000000100,4.208377,0000000000000100,4.208627,0000000000000100,35.537,35.537,4.8649,0000000000000100,5.84544,-9999999,-9999999,0.4962,88.3349,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
72,AR04-B,12,UI,40 21.89 N,070 46.45 W,2016-05-22T18:49:04Z,12,0000000000000100,93,D:\Data\ar04b012.hex,0000000000000100,1,0000000000000100,May 22 2016 18:53:21,87.524,0000000000000100,86.833,40.36454,-70.7751,13.1735,0000000000000100,13.1742,0000000000000100,4.165283,0000000000000100,4.165272,0000000000000100,35.4572,35.4565,4.4231,0000000000000100,5.88936,-9999999,-9999999,0.5768,86.5736,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
73,AR04-B,13,CI,40 13.62 N,070 52.78 W,2016-05-22T20:37:36Z,13,0000000000000100,120,D:\Data\ar04b013.hex,0000000000000100,1,0000000000000100,May 22 2016 20:42:09,120.199,0000000000000100,119.241,40.2266,-70.87899,13.4366,0000000000000100,13.4401,0000000000000100,4.212538,0000000000000100,4.212883,0000000000000100,35.6459,35.6459,4.4324,0000000000000100,5.8509,-9999999,-9999999,0.4882,88.5101,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
74,AR04-B,14,CO,40 05.72 N,070 53.13 W,2016-05-22T21:49:23Z,14,0000000000000100,151,D:\Data\ar04b014.hex,0000000000000100,1,0000000000000100,May 22 2016 21:54:23,144.181,0000000000000100,143.025,40.09413,-70.88604,13.745,0000000000000100,13.7453,0000000000000100,4.246509,0000000000000100,4.246585,0000000000000100,35.6684,35.6688,5.2146,0000000000000100,5.81355,-9999999,-9999999,0.2297,94.42,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
75,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,1,0000000000000100,May 27 2016 16:45:31,440.568,0000000000000100,436.73,39.93978,-70.8847,6.5466,0000000000000100,6.5473,0000000000000100,3.513462,0000000000000100,3.513514,0000000000000100,35.0756,35.0755,4.3879,0000000000000100,6.81835,-9999999,-9999999,0.2836,93.1541,0000000000000100,-9999999,-9999999,4.456,0000000000000100,0000000000000100,0.0211555942177647,0.086214902423824,-9999999,0000000000000100,0000000000000100,0.725147392290249,8.15642634410444,13.1364567652463,<0.04,0.854177332669435,0000000000000100,0000000000000100,35.0754,0000000000000100,0000000000000100,2324.53197533882,0000000000000100,2195.25825559083,0000000000000100,-9999999,-9999999,-9999999,7.6762953760297,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
76,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,2,0000000000000100,May 27 2016 16:45:40,440.525,0000000000000100,436.687,39.93978,-70.88472,6.5476,0000000000000100,6.5472,0000000000000100,3.513528,0000000000000100,3.513515,0000000000000100,35.0754,35.0757,4.3982,0000000000000100,6.81822,-9999999,-9999999,0.2842,93.1425,0000000000000100,-9999999,-9999999,4.46,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,0.709773242630385,7.02630366994483,10.9250002963314,<0.04,0.809752034043602,0000000000000100,0000000000001000,35.0758,0000000000000100,0000000000000100,2325.52699090824,0000000000000100,2194.89927295716,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA,-9999999
77,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,3,0000000000000100,May 27 2016 16:50:22,268.578,0000000000000100,266.348,39.93946,-70.88532,10.4984,0000000000000100,10.4958,0000000000000100,3.901724,0000000000000100,3.901478,0000000000000100,35.3373,35.3374,3.0076,0000000000000100,6.23378,-9999999,-9999999,0.1963,95.2114,0000000000000100,-9999999,-9999999,3.08,0000000000000100,0000000000000100,0.0126839956482616,0.0422968490120296,-9999999,0000000000000100,0000000000000100,0.752906273620559,6.13970222389747,12.0891738280092,<0.04,0.75018174724987,0000000000000100,0000000000000100,35.3331,0000000000000100,0000000000000100,2337.26250245681,0000000000000100,2200.94838348748,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
78,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,4,0000000000000100,May 27 2016 16:50:30,268.637,0000000000000100,266.407,39.93945,-70.88532,10.4904,0000000000000100,10.486,0000000000000100,3.90088,0000000000000100,3.900436,0000000000000100,35.3365,35.3362,3.01,0000000000000100,6.23488,-9999999,-9999999,0.1965,95.2062,0000000000000100,-9999999,-9999999,3.096,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.3327,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
79,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,5,0000000000000100,May 27 2016 16:57:38,62.212,0000000000000100,61.726,39.9394,-70.8854,14.28,0000000000000100,14.2802,0000000000000100,4.29128,0000000000000100,4.291322,0000000000000100,35.6253,35.6256,5.2674,0000000000000100,5.75269,-9999999,-9999999,0.2124,94.8276,0000000000000100,-9999999,-9999999,5.338,0000000000000100,0000000000000100,0.112705024062782,0.0980671804335825,-9999999,0000000000000100,0000000000000100,0.245132275132275,0.761259637460165,3.6323522787886,<0.04,0.386702031220323,0000000000000100,0000000000000100,35.6167,0000000000000100,0000000000000100,2349.03282339452,0000000000000100,2123.19149427291,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
80,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,6,0000000000000100,May 27 2016 16:57:50,62.298,0000000000000100,61.812,39.93938,-70.88544,14.2804,0000000000000100,14.2803,0000000000000100,4.291544,0000000000000100,4.291605,0000000000000100,35.6274,35.628,5.2653,0000000000000100,5.75257,-9999999,-9999999,0.2134,94.8044,0000000000000100,-9999999,-9999999,5.343,0000000000000100,0000000000000100,0.210058200994089,0.133635627953181,-9999999,0000000000000100,0000000000000100,0.283567649281935,0.884555049172463,4.58498696141765,<0.04,0.543200242288601,0000000000000100,0000000000000100,35.6184,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
81,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,7,0000000000000100,May 27 2016 17:02:14,7.323,0000000000000100,7.267,39.93902,-70.88612,12.5014,0000000000000100,12.4611,0000000000000100,3.916568,0000000000000100,3.91465,0000000000000100,33.7293,33.7471,6.6478,0000000000000100,6.0366,-9999999,-9999999,0.5198,87.8145,0000000000000100,-9999999,-9999999,6.707,0000000000000100,0000000000000100,0.940768680922723,0.196928904692107,-9999999,0000000000000100,0000000000000100,0.0790060468631897,<0.03,<0.04,<0.04,0.688592128700419,0000000000000100,0000000000000100,33.573,0000000000000100,0000000000000100,2255.15403062532,0000000000000100,2032.62148880701,0000000000000100,-9999999,-9999999,-9999999,7.91383116201341,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
82,AR04-C,1,OSSM,39 56.38 N,070 53.10 W,2016-05-27T16:33:24Z,1,0000000000000100,445,D:\Data\ar04-c001.hex,0000000000000100,8,0000000000000100,May 27 2016 17:02:24,7.321,0000000000000100,7.265,39.939,-70.88614,12.557,0000000000000100,12.6161,0000000000000100,3.915988,0000000000000100,3.908517,0000000000000100,33.6738,33.5498,6.6663,0000000000000100,6.03171,-9999999,-9999999,0.5144,87.9326,0000000000000100,-9999999,-9999999,6.716,0000000000000100,0000000000000100,0.980084386991136,0.271592876592083,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.5254,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,7.91255227000532,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate pH,pick copepod off filt
83,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,1,0000000000000100,May 27 2016 22:21:00,506.05,0000000000000100,501.568,39.81918,-70.74021,5.9691,0000000000000100,5.97,0000000000000100,3.461463,0000000000000100,3.461514,0000000000000100,35.0541,35.0537,4.7738,0000000000000100,6.91128,-9999999,-9999999,0.1909,95.339,0000000000000100,-9999999,-9999999,4.835,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.0541,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
84,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,2,0000000000000100,May 27 2016 22:27:03,263.12,0000000000000100,260.942,39.81899,-70.73988,10.4464,0000000000000100,10.4406,0000000000000100,3.895932,0000000000000100,3.895236,0000000000000100,35.3316,35.3302,3.0065,0000000000000100,6.24097,-9999999,-9999999,0.1875,95.4204,0000000000000100,-9999999,-9999999,3.091,0000000000000100,0000000000000100,0.00679600062039699,0.0422152609060102,-9999999,0000000000001001,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.3358,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,O2 min,very low reading for fluor
85,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,3,0000000000000100,May 27 2016 22:27:10,263.107,0000000000000100,260.929,39.81898,-70.73988,10.4372,0000000000000100,10.4345,0000000000000100,3.894955,0000000000000100,3.894616,0000000000000100,35.3306,35.3297,3.0035,0000000000000100,6.24224,-9999999,-9999999,0.1872,95.4287,0000000000000100,-9999999,-9999999,3.066,0000000000000100,0000000000001000,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.337,0000000000000100,0000000000001000,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate S, O2",-9999999
86,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,4,0000000000000100,May 27 2016 22:31:29,127.058,0000000000000100,126.048,39.81884,-70.73964,13.9305,0000000000000100,13.9345,0000000000000100,4.267345,0000000000000100,4.267711,0000000000000100,35.6985,35.6982,5.1774,0000000000000100,5.79069,-9999999,-9999999,0.1886,95.3954,0000000000000100,-9999999,-9999999,5.239,0000000000000100,0000000000000100,0.0215300295136544,0.0500065683709661,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.7017,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
87,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,5,0000000000000100,May 27 2016 22:31:37,127.005,0000000000000100,125.995,39.81882,-70.73962,13.9315,0000000000000100,13.9379,0000000000000100,4.267488,0000000000000100,4.268142,0000000000000100,35.6989,35.6991,5.178,0000000000000100,5.79055,-9999999,-9999999,0.1893,95.378,0000000000000100,-9999999,-9999999,5.251,0000000000000100,0000000000001000,0.0194425527390696,0.0450352317557818,-9999999,0000000000000100,0000000000001000,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.7043,0000000000000100,0000000000001000,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate S, O2, Chl",-9999999
88,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,6,0000000000000100,May 27 2016 22:36:17,37.178,0000000000000100,36.891,39.81868,-70.73937,14.516,0000000000000100,14.5167,0000000000000100,4.278552,0000000000000100,4.278604,0000000000000100,35.3013,35.3011,5.949,0000000000000100,5.73701,-9999999,-9999999,0.6106,85.8436,0000000000000100,-9999999,-9999999,5.953,0000000000000100,0000000000000100,2.12679248065316,0.473321773133924,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.3055,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl max,-9999999
89,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,7,0000000000000100,May 27 2016 22:36:24,37.229,0000000000000100,36.941,39.81868,-70.73936,14.5206,0000000000000100,14.5183,0000000000000100,4.279092,0000000000000100,4.278842,0000000000000100,35.3021,35.3019,5.9461,0000000000000100,5.73646,-9999999,-9999999,0.5996,86.0799,0000000000000100,-9999999,-9999999,5.973,0000000000000100,0000000000001000,2.16610818672157,0.452046016096478,-9999999,0000000000000100,0000000000001000,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.3027,0000000000000100,0000000000001000,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate S,O2, Chl",-9999999
90,AR04-C,2,"Gliders #335, 376",39 49.18 N,070 44.47 W,2016-05-27T22:07:09Z,2,0000000000000100,1035,D:\Data\ar04-c002.hex,0000000000000100,8,0000000000000100,May 27 2016 22:39:15,4.039,0000000000000100,4.008,39.81856,-70.73918,14.7274,0000000000000100,14.7274,0000000000000100,4.158502,0000000000000100,4.158269,0000000000000100,34.0231,34.0209,6.3286,0000000000000100,5.75804,-9999999,-9999999,0.4861,88.5563,0000000000000100,-9999999,-9999999,6.357,0000000000000100,0000000000000100,0.446139655052507,0.161347428588508,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.0739,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
91,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,1,0000000000000100,May 28 2016 16:15:58,89.023,0000000000000100,88.319,40.36334,-70.88324,10.3254,0000000000000100,10.3266,0000000000000100,3.769,0000000000000100,3.769538,0000000000000100,34.241,34.2453,5.3583,0000000000000100,6.30102,-9999999,-9999999,0.3328,92.0165,0000000000000100,-9999999,-9999999,5.457,0000000000000100,0000000000000100,0.137604971239443,0.245038747661053,-9999999,0000000000000100,0000000000000100,0.347268292682927,3.78747705956049,4.48639605822345,0.0818354746723911,1.85566808895627,0000000000000100,0000000000000100,34.1995,0000000000000100,0000000000000100,2279.11328024059,0000000000000100,2122.7018315125,0000000000000100,-9999999,-9999999,-9999999,7.76778263828019,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
92,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,2,0000000000000100,May 28 2016 16:16:11,88.942,0000000000000100,88.238,40.36334,-70.88324,10.3099,0000000000000100,10.3293,0000000000000100,3.7672,0000000000000100,3.769705,0000000000000100,34.2374,34.2445,5.3575,0000000000000100,6.30328,-9999999,-9999999,0.3322,92.0316,0000000000000100,-9999999,-9999999,5.441,0000000000000100,0000000000000100,0.141817368318202,0.263180854089836,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,34.2011,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
93,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,3,0000000000000100,May 28 2016 16:19:03,63.077,0000000000000100,62.582,40.36333,-70.88324,8.7588,0000000000000100,8.758,0000000000000100,3.551439,0000000000000100,3.551414,0000000000000100,33.4909,33.4914,5.8202,0000000000000100,6.55266,-9999999,-9999999,0.2694,93.487,0000000000000100,-9999999,-9999999,5.849,0000000000000100,0000000000000100,0.137698580063416,0.228923750769653,-9999999,0000000000000100,0000000000000100,0.482317073170732,4.34255578505401,4.01046672842536,0.118856284643235,2.69131991735234,0000000000000100,0000000000000100,33.5071,0000000000000100,0000000000000100,2255.48689896358,0000000000000100,2107.31004505651,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
94,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,4,0000000000000100,May 28 2016 16:19:13,63.175,0000000000000100,62.679,40.36333,-70.88324,8.7622,0000000000000100,8.7602,0000000000000100,3.551966,0000000000000100,3.551773,0000000000000100,33.4932,33.493,5.8236,0000000000000100,6.55208,-9999999,-9999999,0.272,93.4259,0000000000000100,-9999999,-9999999,5.848,0000000000000100,0000000000000100,0.150616597771608,0.226091704565138,-9999999,0000000000000100,0000000000000100,0.389069105691057,3.50033250939627,3.25071107998601,0.0876808657204191,2.94381903096842,0000000000000100,0000000000001000,33.4985,0000000000000100,0000000000000100,2250.37061835224,0000000000000100,2106.96080247397,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA,-9999999
95,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,5,0000000000000100,May 28 2016 16:22:07,36.165,0000000000000100,35.883,40.36334,-70.88324,8.7946,0000000000000100,8.7805,0000000000000100,3.520173,0000000000000100,3.519221,0000000000000100,33.1422,33.1454,6.6106,0000000000000100,6.56226,-9999999,-9999999,0.2964,92.8589,0000000000000100,-9999999,-9999999,6.581,0000000000000100,0000000000000100,1.54922603674339,0.642988569499844,-9999999,0000000000000100,0000000000000100,0.405146341463415,1.91800426641384,1.85927537184017,0.0477373602255615,1.43082831049112,0000000000000100,0000000000000100,33.1676,0000000000000100,0000000000000100,2237.71579859154,0000000000000100,2076.0977110929,0000000000000100,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl Max,-9999999
96,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,6,0000000000000100,May 28 2016 16:22:15,36.096,0000000000000100,35.815,40.36334,-70.88324,8.7898,0000000000000100,8.7698,0000000000000100,3.519813,0000000000000100,3.518195,0000000000000100,33.1429,33.1446,6.6168,0000000000000100,6.56293,-9999999,-9999999,0.2957,92.8737,0000000000000100,-9999999,-9999999,6.633,0000000000000100,0000000000000100,1.52769600722974,0.596458791305755,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.1538,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
97,AR04-C,3,ISSM,40 21.80 N,070 52.99 W,2016-05-28T16:10:51Z,3,0000000000000100,94,D:\Data\ar04-c003.hex,0000000000000100,7,0000000000000100,May 28 2016 16:25:24,6.968,0000000000000100,6.915,40.36334,-70.88324,11.6362,0000000000000100,11.6431,0000000000000100,3.747636,0000000000000100,3.748213,0000000000000100,32.8657,32.8653,6.9013,0000000000000100,6.18071,-9999999,-9999999,0.4135,90.1792,0000000000000100,-9999999,-9999999,6.925,0000000000000100,0000000000000100,0.654883497512607,0.177470036526856,-9999999,0000000000000100,0000000000000100,0.12769918699187,1.1227958554837,<0.04,<0.04,1.52050557504921,0000000000000100,0000000000000100,32.8634,0000000000000100,0000000000000100,2223.54706032832,0000000000000100,2019.9706415933,0000000000000100,-9999999,-9999999,-9999999,7.8811906436592,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
