,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
149,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,13,0000000000000100,May 02 2015 03:06:36,1.629,0000000000000100,1.617,40.36498,-70.77504,8.5192,0000000000000100,8.5205,0000000000000100,3.525293,0000000000000100,3.52549,0000000000000100,33.4714,33.4722,7.3292,0000000000000100,6.5886,-9999999,-9999999,0.2997,92.7824,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
150,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,14,0000000000000100,May 02 2015 03:06:39,1.783,0000000000000100,1.769,40.36498,-70.77504,8.519,0000000000000100,8.5204,0000000000000100,3.525289,0000000000000100,3.525475,0000000000000100,33.4715,33.4722,7.3285,0000000000000100,6.58862,-9999999,-9999999,0.2909,92.9863,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
151,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,15,0000000000000100,May 02 2015 03:06:42,1.776,0000000000000100,1.762,40.36498,-70.77504,8.5185,0000000000000100,8.519,0000000000000100,3.525234,0000000000000100,3.525359,0000000000000100,33.4714,33.4722,7.3201,0000000000000100,6.5887,-9999999,-9999999,0.2972,92.8398,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
152,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,16,0000000000000100,May 02 2015 03:06:44,1.589,0000000000000100,1.576,40.36498,-70.77504,8.5171,0000000000000100,8.5181,0000000000000100,3.52511,0000000000000100,3.525265,0000000000000100,33.4715,33.4722,7.3242,0000000000000100,6.5889,-9999999,-9999999,0.2939,92.9153,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
153,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,17,0000000000000100,May 02 2015 03:06:47,1.699,0000000000000100,1.686,40.36498,-70.77504,8.5173,0000000000000100,8.518,0000000000000100,3.525128,0000000000000100,3.525264,0000000000000100,33.4715,33.4722,7.3181,0000000000000100,6.58887,-9999999,-9999999,0.2932,92.9338,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
154,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,18,0000000000000100,May 02 2015 03:06:49,1.884,0000000000000100,1.869,40.36498,-70.77504,8.5176,0000000000000100,8.5182,0000000000000100,3.525163,0000000000000100,3.525288,0000000000000100,33.4714,33.4722,7.3154,0000000000000100,6.58883,-9999999,-9999999,0.2924,92.9517,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
155,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,19,0000000000000100,May 02 2015 03:06:51,1.664,0000000000000100,1.651,40.36499,-70.77504,8.5169,0000000000000100,8.5178,0000000000000100,3.525094,0000000000000100,3.52525,0000000000000100,33.4714,33.4723,7.321,0000000000000100,6.58893,-9999999,-9999999,0.2895,93.0195,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
156,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,20,0000000000000100,May 02 2015 03:06:54,1.565,0000000000000100,1.553,40.36499,-70.77504,8.517,0000000000000100,8.5178,0000000000000100,3.525105,0000000000000100,3.525245,0000000000000100,33.4715,33.4723,7.3215,0000000000000100,6.58891,-9999999,-9999999,0.2913,92.9768,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
157,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,21,0000000000000100,May 02 2015 03:06:56,1.84,0000000000000100,1.826,40.36498,-70.77504,8.5165,0000000000000100,8.5177,0000000000000100,3.525065,0000000000000100,3.525243,0000000000000100,33.4715,33.4722,7.3157,0000000000000100,6.58899,-9999999,-9999999,0.2882,93.0484,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
158,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,22,0000000000000100,May 02 2015 03:06:59,1.652,0000000000000100,1.639,40.36499,-70.77504,8.5162,0000000000000100,8.5172,0000000000000100,3.525028,0000000000000100,3.525182,0000000000000100,33.4715,33.4721,7.3222,0000000000000100,6.58904,-9999999,-9999999,0.3068,92.6236,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
159,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,23,0000000000000100,May 02 2015 03:07:02,1.724,0000000000000100,1.711,40.365,-70.77504,8.5166,0000000000000100,8.5176,0000000000000100,3.52506,0000000000000100,3.525227,0000000000000100,33.4714,33.4722,7.3247,0000000000000100,6.58898,-9999999,-9999999,0.3078,92.6019,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
160,AT-27A,6,PMCI,40 21.90 N,070 46.50 W,2015-05-02T01:50:39Z,6,0000000000000100,98,ctd\at27a_006.hex,0000000000000100,24,0000000000000100,May 02 2015 03:07:06,1.629,0000000000000100,1.617,40.365,-70.77504,8.5169,0000000000000100,8.5177,0000000000000100,3.525086,0000000000000100,3.525223,0000000000000100,33.4714,33.4721,7.3171,0000000000000100,6.58893,-9999999,-9999999,0.2882,93.0492,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
161,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,1,0000000000000100,May 03 2015 05:30:02,133.626,0000000000000100,132.558,40.06466,-70.74571,12.3768,0000000000000100,12.3767,0000000000000100,4.105936,0000000000000100,4.105926,0000000000000100,35.6175,35.6175,5.1268,0000000000000100,5.98086,-9999999,-9999999,0.1039,97.4344,0000000000000100,-9999999,-9999999,5.21,0000000000000100,0000000000000100,0.0578583893089957,0.0749445219570657,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6098,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
162,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,2,0000000000000100,May 03 2015 05:30:30,133.532,0000000000000100,132.466,40.06466,-70.74572,12.3769,0000000000000100,12.3773,0000000000000100,4.105888,0000000000000100,4.105984,0000000000000100,35.6171,35.6176,5.1291,0000000000000100,5.98087,-9999999,-9999999,0.1059,97.3878,0000000000000100,-9999999,-9999999,5.209,0000000000000100,0000000000000100,0.0527185649938527,0.0753341073568113,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6145,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
163,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,3,0000000000000100,May 03 2015 05:34:06,91.17,0000000000000100,90.45,40.06466,-70.74572,13.7745,0000000000000100,13.7852,0000000000000100,4.253949,0000000000000100,4.255326,0000000000000100,35.7333,35.7363,4.8123,0000000000000100,5.80773,-9999999,-9999999,0.1133,97.2075,0000000000000100,-9999999,-9999999,4.957,0000000000000100,0000000000000100,0.149149213842179,0.195183901647797,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.7422,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,O2 Min,O2 min
164,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,4,0000000000000100,May 03 2015 05:34:17,91.58,0000000000000100,90.858,40.06466,-70.74572,13.7895,0000000000000100,13.7851,0000000000000100,4.255349,0000000000000100,4.254984,0000000000000100,35.7323,35.733,4.8469,0000000000000100,5.80601,-9999999,-9999999,0.1127,97.2203,0000000000000100,-9999999,-9999999,4.975,0000000000000100,0000000000000100,0.161032110423978,0.180326942440706,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.7389,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
165,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,5,0000000000000100,May 03 2015 05:37:05,51.188,0000000000000100,50.789,40.06466,-70.74572,15.1237,0000000000000100,15.0762,0000000000000100,4.389068,0000000000000100,4.383512,0000000000000100,35.7549,35.7476,5.7489,0000000000000100,5.65224,-9999999,-9999999,0.4179,90.0808,0000000000000100,-9999999,-9999999,5.865,0000000000000100,0000000000000100,3.16311389963116,0.763397788934373,-9999999,0000000000001001,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.7414,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,over recommended max fluor reading
166,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,5,0000000000000100,May 03 2015 05:37:05,51.188,0000000000000100,50.789,40.06466,-70.74572,15.1237,0000000000000100,15.0762,0000000000000100,4.389068,0000000000000100,4.383512,0000000000000100,35.7549,35.7476,5.7489,0000000000000100,5.65224,-9999999,-9999999,0.4179,90.0808,0000000000000100,-9999999,-9999999,5.865,0000000000000100,0000000000000100,3.37625156847929,0.90278567660422,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.7414,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
167,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,6,0000000000000100,May 03 2015 05:37:15,51.095,0000000000000100,50.697,40.06466,-70.74572,15.0508,0000000000000100,15.0236,0000000000000100,4.379828,0000000000000100,4.376904,0000000000000100,35.7372,35.7354,5.7801,0000000000000100,5.66101,-9999999,-9999999,0.4272,89.8714,0000000000000100,-9999999,-9999999,5.891,0000000000000100,0000000000000100,3.07257754472222,0.387171537373829,-9999999,0000000000001001,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.7406,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,over recommended max fluor reading
168,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,6,0000000000000100,May 03 2015 05:37:15,51.095,0000000000000100,50.697,40.06466,-70.74572,15.0508,0000000000000100,15.0236,0000000000000100,4.379828,0000000000000100,4.376904,0000000000000100,35.7372,35.7354,5.7801,0000000000000100,5.66101,-9999999,-9999999,0.4272,89.8714,0000000000000100,-9999999,-9999999,5.891,0000000000000100,0000000000000100,3.21781294738865,1.34541250411169,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.7406,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
169,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,7,0000000000000100,May 03 2015 05:40:26,1.545,0000000000000100,1.533,40.06466,-70.74572,14.7704,0000000000000100,14.768,0000000000000100,4.340541,0000000000000100,4.340234,0000000000000100,35.6546,35.6541,5.8674,0000000000000100,5.69552,-9999999,-9999999,0.4689,88.9391,0000000000000100,-9999999,-9999999,5.955,0000000000000100,0000000000000100,3.60259245575165,0.680806747848961,-9999999,0000000000001001,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6544,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,over recommended max fluor reading
170,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,7,0000000000000100,May 03 2015 05:40:26,1.545,0000000000000100,1.533,40.06466,-70.74572,14.7704,0000000000000100,14.768,0000000000000100,4.340541,0000000000000100,4.340234,0000000000000100,35.6546,35.6541,5.8674,0000000000000100,5.69552,-9999999,-9999999,0.4689,88.9391,0000000000000100,-9999999,-9999999,5.955,0000000000000100,0000000000000100,3.49319436023668,1.57892625159145,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6544,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
171,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,8,0000000000000100,May 03 2015 05:40:29,2.252,0000000000000100,2.235,40.06466,-70.74572,14.7746,0000000000000100,14.7701,0000000000000100,4.341047,0000000000000100,4.340573,0000000000000100,35.6552,35.6549,5.8657,0000000000000100,5.69503,-9999999,-9999999,0.4684,88.9486,0000000000000100,-9999999,-9999999,5.952,0000000000000100,0000000000000100,3.20649590302503,0.534136871459736,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6548,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
172,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,8,0000000000000100,May 03 2015 05:40:29,2.252,0000000000000100,2.235,40.06466,-70.74572,14.7746,0000000000000100,14.7701,0000000000000100,4.341047,0000000000000100,4.340573,0000000000000100,35.6552,35.6549,5.8657,0000000000000100,5.69503,-9999999,-9999999,0.4684,88.9486,0000000000000100,-9999999,-9999999,5.952,0000000000000100,0000000000000100,3.91192500169054,1.21637234861534,-9999999,0000000000001001,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.6548,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,over recommended max fluor reading
173,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,9,0000000000000100,May 03 2015 05:40:34,1.451,0000000000000100,1.44,40.06466,-70.74572,14.7758,0000000000000100,14.7685,0000000000000100,4.341136,0000000000000100,4.3403,0000000000000100,35.6552,35.6543,5.868,0000000000000100,5.69489,-9999999,-9999999,0.4725,88.8593,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
174,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,10,0000000000000100,May 03 2015 05:40:37,2.226,0000000000000100,2.209,40.06466,-70.74572,14.783,0000000000000100,14.7768,0000000000000100,4.34201,0000000000000100,4.341362,0000000000000100,35.6564,35.656,5.8691,0000000000000100,5.69404,-9999999,-9999999,0.4699,88.9151,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
175,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,11,0000000000000100,May 03 2015 05:40:40,1.761,0000000000000100,1.747,40.06466,-70.74572,14.7802,0000000000000100,14.7748,0000000000000100,4.341634,0000000000000100,4.341073,0000000000000100,35.6557,35.6554,5.8707,0000000000000100,5.69438,-9999999,-9999999,0.4703,88.9081,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
176,AT-27A,7,Glider 389,40 03.88 N,070 44.74 W,2015-05-03T04:22:04Z,7,0000000000000100,139,ctd\at27a_007.hex,0000000000000100,12,0000000000000100,May 03 2015 05:40:42,1.617,0000000000000100,1.605,40.06466,-70.74573,14.7854,0000000000000100,14.7801,0000000000000100,4.342269,0000000000000100,4.341722,0000000000000100,35.6568,35.6566,5.8693,0000000000000100,5.69375,-9999999,-9999999,0.4706,88.8999,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
