,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
25,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,14,0000000000000100,Oct 13 2015 03:58:09,1.582,0000000000000100,1.57,39.89408,-70.7696,22.0928,0000000000000100,22.0936,0000000000000100,5.094004,0000000000000100,5.093935,0000000000000100,35.6939,35.6927,4.7206,0000000000000100,4.96323,-9999999,-9999999,0.2695,93.484,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
26,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,15,0000000000000100,Oct 13 2015 03:58:13,1.779,0000000000000100,1.765,39.89407,-70.76961,22.0936,0000000000000100,22.0942,0000000000000100,5.094102,0000000000000100,5.094006,0000000000000100,35.6939,35.6927,4.7141,0000000000000100,4.96316,-9999999,-9999999,0.269,93.4959,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
27,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,16,0000000000000100,Oct 13 2015 03:58:16,1.6,0000000000000100,1.587,39.89406,-70.76961,22.0922,0000000000000100,22.0939,0000000000000100,5.093953,0000000000000100,5.093972,0000000000000100,35.6939,35.6927,4.7252,0000000000000100,4.96327,-9999999,-9999999,0.2703,93.4665,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
28,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,17,0000000000000100,Oct 13 2015 03:58:20,1.722,0000000000000100,1.709,39.89406,-70.76962,22.093,0000000000000100,22.094,0000000000000100,5.094057,0000000000000100,5.094007,0000000000000100,35.694,35.6928,4.7115,0000000000000100,4.9632,-9999999,-9999999,0.271,93.4495,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
29,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,18,0000000000000100,Oct 13 2015 03:58:23,1.716,0000000000000100,1.703,39.89406,-70.76962,22.0922,0000000000000100,22.093,0000000000000100,5.093957,0000000000000100,5.093885,0000000000000100,35.6939,35.6927,4.7305,0000000000000100,4.96327,-9999999,-9999999,0.2726,93.4115,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
30,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,19,0000000000000100,Oct 13 2015 03:58:27,1.651,0000000000000100,1.638,39.89406,-70.76962,22.0932,0000000000000100,22.0939,0000000000000100,5.094077,0000000000000100,5.093993,0000000000000100,35.6941,35.6928,4.7105,0000000000000100,4.96318,-9999999,-9999999,0.2761,93.3319,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
31,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,20,0000000000000100,Oct 13 2015 03:58:31,1.722,0000000000000100,1.709,39.89406,-70.76962,22.0906,0000000000000100,22.0925,0000000000000100,5.093461,0000000000000100,5.093847,0000000000000100,35.6914,35.6928,4.7216,0000000000000100,4.9635,-9999999,-9999999,0.2711,93.4479,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
32,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,21,0000000000000100,Oct 13 2015 03:58:35,1.691,0000000000000100,1.678,39.89406,-70.76962,22.09,0000000000000100,22.0906,0000000000000100,5.093698,0000000000000100,5.093683,0000000000000100,35.6937,35.6931,4.7127,0000000000000100,4.96348,-9999999,-9999999,0.2707,93.4568,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
33,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,22,0000000000000100,Oct 13 2015 03:58:38,1.733,0000000000000100,1.72,39.89406,-70.76962,22.0899,0000000000000100,22.0909,0000000000000100,5.093723,0000000000000100,5.093705,0000000000000100,35.694,35.693,4.7184,0000000000000100,4.96348,-9999999,-9999999,0.2709,93.4516,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
34,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,23,0000000000000100,Oct 13 2015 03:58:41,1.655,0000000000000100,1.642,39.89406,-70.76962,22.0915,0000000000000100,22.093,0000000000000100,5.093906,0000000000000100,5.09393,0000000000000100,35.6941,35.6931,4.7241,0000000000000100,4.96333,-9999999,-9999999,0.2709,93.4514,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
35,AT-31A,2,"Gliders Site (376, 385)",39 53.65 N,070 46.18 W,2015-10-13T02:20:56Z,2,0000000000000100,574,at31002.hex,0000000000000100,24,0000000000000100,Oct 13 2015 03:58:45,1.666,0000000000000100,1.654,39.89406,-70.76962,22.0919,0000000000000100,22.0923,0000000000000100,5.093952,0000000000000100,5.093841,0000000000000100,35.6941,35.693,4.7205,0000000000000100,4.96329,-9999999,-9999999,0.2699,93.4748,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
36,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,1,0000000000000100,Oct 13 2015 16:21:09,448.037,0000000000000100,444.126,39.94016,-70.7746,6.6615,0000000000000100,6.663,0000000000000100,3.524305,0000000000000100,3.524474,0000000000000100,35.0749,35.0752,4.1468,0000000000000100,6.80037,-9999999,-9999999,0.2067,94.9651,0000000000000100,-9999999,-9999999,4.637,0000000000000100,0000000000000100,0.00518592884807153,0.0207027646741729,-9999999,0000000000000101,0000000000000100,0.814078219013237,6.35278890245109,10.3118985185469,<0.04,1.03328557855984,0000000000000100,0000000000000100,35.0819,0000000000000100,0000000000000100,2324.73040050678,0000000000000100,2187.50248614596,0000000000000100,-9999999,-9999999,-9999999,7.66694178556889,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,BDL-fluor value so low within noise
37,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,2,0000000000000100,Oct 13 2015 16:21:19,448.363,0000000000000100,444.448,39.94016,-70.7746,6.6688,0000000000000100,6.6704,0000000000000100,3.525025,0000000000000100,3.525211,0000000000000100,35.0752,35.0757,4.1451,0000000000000100,6.7992,-9999999,-9999999,0.2079,94.936,0000000000000100,-9999999,-9999999,4.418,0000000000000100,0000000000000100,0.00526081590724946,0.0195044807889756,-9999999,0000000000000101,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.0866,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,BDL-fluor value so low within noise
38,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,3,0000000000000100,Oct 13 2015 16:27:40,301.756,0000000000000100,299.227,39.94018,-70.77459,8.9221,0000000000000100,8.9303,0000000000000100,3.733562,0000000000000100,3.734466,0000000000000100,35.1319,35.1332,2.8539,0000000000000100,6.45999,-9999999,-9999999,0.1502,96.3155,0000000000000100,-9999999,-9999999,3.076,0000000000000100,0000000000000100,0.00559780767355013,0.0052767282688296,-9999999,0000000000000101,0000000000000100,1.20720938628159,11.226757826675,18.5703842016614,<0.04,0.512633921855825,0000000000000100,0000000000000100,35.1388,0000000000000100,0000000000000100,2323.18504114418,0000000000000100,2205.09849461467,0000000000000100,-9999999,-9999999,-9999999,7.64306240014721,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,~O2 min,BDL-fluor value so low within noise
39,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,4,0000000000000100,Oct 13 2015 16:27:49,301.789,0000000000000100,299.26,39.94017,-70.77459,8.9346,0000000000000100,8.9546,0000000000000100,3.734946,0000000000000100,3.737049,0000000000000100,35.134,35.1363,2.8549,0000000000000100,6.45811,-9999999,-9999999,0.1509,96.2987,0000000000000100,-9999999,-9999999,3.062,0000000000000100,0000000000000100,0.00404390119560812,0.00998762582719101,-9999999,0000000000000101,0000000000000100,1.04773164861613,9.56481757001946,15.7259991961107,<0.04,0.501108428011559,0000000000000100,0000000000000100,35.1394,0000000000000100,0000000000000100,2321.88322360565,0000000000000100,2180.75130074207,0000000000000100,-9999999,-9999999,-9999999,7.6371009223099,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,BDL-fluor value so low within noise
40,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,5,0000000000000100,Oct 13 2015 16:34:14,86.267,0000000000000100,85.588,39.94016,-70.7746,15.0965,0000000000000100,15.1001,0000000000000100,4.40382,0000000000000100,4.403979,0000000000000100,35.9,35.8982,3.1852,0000000000000100,5.65022,-9999999,-9999999,0.1893,95.3777,0000000000000100,-9999999,-9999999,3.43,0000000000000100,0000000000000100,0.0235519801114584,0.037334214530864,-9999999,0000000000000100,0000000000000100,0.505321901323706,3.39118958862534,6.66427089155151,<0.04,0.940580519377697,0000000000000100,0000000000000100,35.8649,0000000000000100,0000000000000100,2353.69344750147,0000000000000100,2170.61733801109,0000000000000100,-9999999,-9999999,-9999999,7.79846307279988,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,salt max,-9999999
41,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,6,0000000000000100,Oct 13 2015 16:34:27,86.301,0000000000000100,85.623,39.94016,-70.7746,15.0096,0000000000000100,14.9927,0000000000000100,4.393351,0000000000000100,4.3911,0000000000000100,35.8842,35.8792,3.1807,0000000000000100,5.66051,-9999999,-9999999,0.1905,95.3502,0000000000000100,-9999999,-9999999,3.433,0000000000000100,0000000000000100,0.0229435227556378,0.0402618986674084,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,35.8787,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
42,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,7,0000000000000100,Oct 13 2015 16:39:25,7.766,0000000000000100,7.707,39.94016,-70.7746,22.4625,0000000000000100,22.461,0000000000000100,5.153711,0000000000000100,5.153393,0000000000000100,35.856,35.8547,4.6747,0000000000000100,4.92629,-9999999,-9999999,0.2292,94.4328,0000000000000100,-9999999,-9999999,5.157,0000000000000100,0000000000000100,0.21732360541559,0.0495275814826471,-9999999,0000000000000100,0000000000000100,0.0630493381468111,0.294972124171148,0.320919496229376,<0.04,1.38406147816793,0000000000000100,0000000000000100,35.8625,0000000000000100,0000000000000100,2362.97155765986,0000000000000100,2051.30037549597,0000000000000100,-9999999,-9999999,-9999999,8.03456367923487,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
43,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,8,0000000000000100,Oct 13 2015 16:39:32,7.766,0000000000000100,7.707,39.94016,-70.7746,22.4644,0000000000000100,22.4623,0000000000000100,5.153909,0000000000000100,5.15354,0000000000000100,35.856,35.8548,4.6692,0000000000000100,4.92613,-9999999,-9999999,0.232,94.3659,0000000000000100,-9999999,-9999999,5.108,0000000000000100,0000000000000100,0.220706073982369,0.0451313875987345,-9999999,0000000000000100,0000000000000100,0.0454326113116727,0.103933130999901,<0.04,<0.04,1.01674900043545,0000000000000100,0000000000000100,35.8665,0000000000000100,0000000000000100,2362.96482203169,0000000000000100,2054.70434476877,0000000000000100,-9999999,-9999999,-9999999,8.03354157907816,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
44,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,9,0000000000000100,Oct 13 2015 16:39:40,7.855,0000000000000100,7.795,39.94016,-70.7746,22.4628,0000000000000100,22.4627,0000000000000100,5.153747,0000000000000100,5.153569,0000000000000100,35.856,35.8547,4.6722,0000000000000100,4.92626,-9999999,-9999999,0.2296,94.4222,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
45,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,10,0000000000000100,Oct 13 2015 16:39:46,7.9,0000000000000100,7.839,39.94016,-70.7746,22.4644,0000000000000100,22.4626,0000000000000100,5.153901,0000000000000100,5.153552,0000000000000100,35.8559,35.8546,4.6641,0000000000000100,4.92613,-9999999,-9999999,0.228,94.4597,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
46,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,11,0000000000000100,Oct 13 2015 16:39:49,7.958,0000000000000100,7.897,39.94016,-70.7746,22.4631,0000000000000100,22.4621,0000000000000100,5.153786,0000000000000100,5.153523,0000000000000100,35.856,35.8548,4.6599,0000000000000100,4.92623,-9999999,-9999999,0.2281,94.4568,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
47,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,12,0000000000000100,Oct 13 2015 16:39:53,7.949,0000000000000100,7.888,39.94016,-70.7746,22.4641,0000000000000100,22.4623,0000000000000100,5.153911,0000000000000100,5.153533,0000000000000100,35.8562,35.8547,4.664,0000000000000100,4.92614,-9999999,-9999999,0.2299,94.415,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
48,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,13,0000000000000100,Oct 13 2015 16:39:56,7.829,0000000000000100,7.769,39.94016,-70.7746,22.465,0000000000000100,22.4641,0000000000000100,5.153985,0000000000000100,5.15373,0000000000000100,35.856,35.8548,4.671,0000000000000100,4.92607,-9999999,-9999999,0.2296,94.4222,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
49,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,14,0000000000000100,Oct 13 2015 16:39:59,8.063,0000000000000100,8.001,39.94016,-70.7746,22.4646,0000000000000100,22.4633,0000000000000100,5.153962,0000000000000100,5.153646,0000000000000100,35.8561,35.8547,4.6734,0000000000000100,4.9261,-9999999,-9999999,0.2298,94.4163,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
50,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,15,0000000000000100,Oct 13 2015 16:40:02,7.781,0000000000000100,7.721,39.94016,-70.7746,22.4643,0000000000000100,22.4647,0000000000000100,5.153917,0000000000000100,5.153778,0000000000000100,35.8561,35.8547,4.6725,0000000000000100,4.92612,-9999999,-9999999,0.2302,94.4077,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
51,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,16,0000000000000100,Oct 13 2015 16:40:05,8.096,0000000000000100,8.034,39.94017,-70.7746,22.4639,0000000000000100,22.4641,0000000000000100,5.153877,0000000000000100,5.153741,0000000000000100,35.856,35.8548,4.6704,0000000000000100,4.92616,-9999999,-9999999,0.2289,94.4379,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
52,AT-31A,3,PMUO,39 56.41 N,070 46.48 W,2015-10-13T15:06:12Z,3,0000000000000100,451,at31003.hex,0000000000000100,17,0000000000000100,Oct 13 2015 16:40:09,7.716,0000000000000100,7.657,39.94016,-70.7746,22.4655,0000000000000100,22.4652,0000000000000100,5.154014,0000000000000100,5.15383,0000000000000100,35.8559,35.8547,4.6582,0000000000000100,4.92603,-9999999,-9999999,0.2294,94.4268,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
