,Array,Platform,Node,Instrument,RefDes,Asset ID,Serial Number,deployment,gitHub changeDate,OOI changeDate,file,URL,changeType,dateRangeStart,dateRangeEnd,annotation
0,Global Station Papa,GP03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GP03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00391,391,3,#37,2019-08-15 01:04:56.450,CGINS-DOSTAD-00391__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00391__20170321.csv,Calibration coefficients were modified,2015-06-08 21:25:00,2016-07-03 18:35:00,
1,Global Irminger Sea,GI03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00391,391,5,#37,2019-08-15 01:04:56.450,CGINS-DOSTAD-00391__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00391__20170321.csv,Calibration coefficients were modified,2018-06-10 13:59:00,2019-08-11 08:25:00,
0,Global Irminger Sea,GI03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00392,392,3,#37,2019-08-15 01:05:40.411,CGINS-DOSTAD-00392__20180313.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00392__20180313.csv,Calibration coefficients were modified,2016-07-12 15:59:00,2017-08-12 11:36:00,
1,Coastal Pioneer,CP01CNSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00392,392,10,#37,2019-08-15 01:05:40.411,CGINS-DOSTAD-00392__20180313.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00392__20180313.csv,Calibration coefficients were modified,2018-10-30 01:48:00,2019-04-07 18:08:00,
2,Global Southern Ocean,GS03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GS03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00392,392,1,#37,2019-08-15 01:06:19.125,CGINS-DOSTAD-00392__20160331.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00392__20160331.csv,File renamed with correct date Calibration coefficients were modified,2015-02-23 20:19:00,2015-12-19 18:40:00,
0,Global Southern Ocean,GS03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GS03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00393,393,1,#37,2019-08-15 01:04:55.538,CGINS-DOSTAD-00393__20140620.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00393__20140620.csv,File renamed with correct date Calibration coefficients were modified,2015-02-25 23:55:00,2015-12-18 12:33:00,
1,Global Irminger Sea,GI03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00393,393,3,#37,2019-08-15 01:06:59.346,CGINS-DOSTAD-00393__20180313.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00393__20180313.csv,Calibration coefficients were modified,2016-07-13 15:49:00,2017-08-11 12:02:00,
0,Global Station Papa,GP03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GP03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00394,394,3,,2019-08-15 01:06:59.479,CGINS-DOSTAD-00394__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00394__20170321.csv,No errors found,2015-06-06 22:40:00,2016-06-28 19:10:00,
1,Global Irminger Sea,GI03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00394,394,5,,2019-08-15 01:06:59.479,CGINS-DOSTAD-00394__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00394__20170321.csv,No errors found,2018-06-11 14:35:00,2019-08-10 12:09:00,
0,Global Southern Ocean,GS01SUMO,SBD11,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-SBD11-04-DOSTAD000,CGINS-DOSTAD-00410,410,3,#37,2019-08-15 01:05:39.190,CGINS-DOSTAD-00410__20160129.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00410__20160129.csv,File renamed with correct date ,2016-11-25 01:11:00,2018-12-09 16:42:00,
1,Coastal Pioneer,CP04OSSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00410,410,2,#37,2019-08-15 01:06:12.132,CGINS-DOSTAD-00410__20141012.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00410__20141012.csv,File renamed with correct date ,2015-05-09 01:04:00,2015-10-23 00:00:00,
0,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00412,412,2,#37,2019-08-15 01:07:03.091,CGINS-DOSTAD-00412__20160129.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00412__20160129.csv,File renamed with correct date ,2015-05-09 01:04:00,2015-10-23 00:00:00,
1,Global Southern Ocean,GS03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GS03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00412,412,3,,2019-08-15 01:04:47.158,CGINS-DOSTAD-00412__20180524.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00412__20180524.csv,No errors found,2016-12-03 19:08:00,2017-12-03 12:32:00,
0,Global Argentine Basin,GA03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GA03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00413,413,2,,2019-08-15 01:05:41.789,CGINS-DOSTAD-00413__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00413__20180522.csv,No errors found,2015-11-25 19:21:00,2016-11-05 18:58:00,
1,Coastal Pioneer,CP01CNSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00413,413,8,,2019-08-15 01:05:41.789,CGINS-DOSTAD-00413__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00413__20180522.csv,No errors found,2017-10-29 14:15:00,2018-03-29 19:37:00,
2,Coastal Pioneer,CP03ISSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00413,413,10,,2019-08-15 01:05:41.789,CGINS-DOSTAD-00413__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00413__20180522.csv,No errors found,2019-04-07 14:42:00,,
0,Global Station Papa,GP03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GP03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00415,415,6,,2019-08-15 01:05:08.034,CGINS-DOSTAD-00415__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00415__20170321.csv,No errors found,2018-07-24 23:01:00,,
1,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD031,CGINS-DOSTAD-00415,415,2,#37,2019-08-15 01:06:41.375,CGINS-DOSTAD-00415__20141012.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00415__20141012.csv,File renamed with correct date ,2015-08-15 19:22:00,2016-07-19 00:00:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD032,CGINS-DOSTAD-00422,422,2,,2019-08-15 01:04:56.705,CGINS-DOSTAD-00422__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00422__20170321.csv,No errors found,2015-08-15 19:22:00,2016-07-19 00:00:00,
1,Coastal Pioneer,CP04OSSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00422,422,7,,2019-08-15 01:05:46.578,CGINS-DOSTAD-00422__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00422__20180522.csv,No errors found,2017-10-28 14:24:00,2018-03-29 12:42:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD031,CGINS-DOSTAD-00427,427,6,,2019-08-15 01:05:01.886,CGINS-DOSTAD-00427__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00427__20180522.csv,No errors found,2019-08-05 15:26:00,,
1,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00427,427,7,,2019-08-15 01:05:01.886,CGINS-DOSTAD-00427__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00427__20180522.csv,No errors found,2017-10-28 14:24:00,2018-03-29 12:42:00,
2,Global Argentine Basin,GA03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GA03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00427,427,1,,2019-08-15 01:05:06.882,CGINS-DOSTAD-00427__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00427__20170321.csv,No errors found,2015-03-21 02:30:00,2015-11-18 11:20:00,
0,Global Argentine Basin,GA03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GA03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00428,428,1,#37,2019-08-15 01:05:01.873,CGINS-DOSTAD-00428__20141012.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00428__20141012.csv,File renamed with correct date Calibration coefficients were modified,2015-03-17 19:45:00,2015-11-22 12:08:00,
1,Global Southern Ocean,GS01SUMO,RID16,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-RID16-06-DOSTAD000,CGINS-DOSTAD-00428,428,3,#12,2019-08-15 01:07:20.671,CGINS-DOSTAD-00428__20190405.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00428__20190405.csv,No errors found,2016-11-25 01:11:00,2018-12-09 16:42:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD033,CGINS-DOSTAD-00439,439,2,#37,2019-08-15 01:04:58.960,CGINS-DOSTAD-00439__20150308.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00439__20150308.csv,File renamed with correct date ,2015-08-15 19:22:00,2016-07-19 00:00:00,
1,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00439,439,9,#37,2019-08-15 01:06:04.420,CGINS-DOSTAD-00439__20170321.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00439__20170321.csv,Calibration coefficients were modified,2018-10-25 15:31:00,2019-04-08 11:39:00,
0,Global Irminger Sea,GI01SUMO,SBD11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-SBD11-04-DOSTAD000,CGINS-DOSTAD-00456,456,2,#37,2019-08-15 01:04:58.662,CGINS-DOSTAD-00456__20150304.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00456__20150304.csv,File renamed with correct date ,2015-08-15 19:22:00,2016-07-19 00:00:00,
1,Global Irminger Sea,GI03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00456,456,4,,2019-08-15 01:04:46.323,CGINS-DOSTAD-00456__20180920.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00456__20180920.csv,No errors found,2017-08-07 15:49:00,2018-06-11 19:36:00,
2,Coastal Pioneer,CP01CNSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00456,456,11,,2019-08-15 01:04:46.323,CGINS-DOSTAD-00456__20180920.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00456__20180920.csv,No errors found,2019-04-06 14:35:00,,
0,Global Irminger Sea,GI01SUMO,RID16,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RID16-06-DOSTAD000,CGINS-DOSTAD-00457,457,2,#37,2019-08-15 01:07:30.291,CGINS-DOSTAD-00457__20150304.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00457__20150304.csv,File renamed with correct date ,2015-08-15 19:22:00,2016-07-19 00:00:00,
1,Global Irminger Sea,GI03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00457,457,4,,2019-08-15 01:05:00.540,CGINS-DOSTAD-00457__20180920.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00457__20180920.csv,No errors found,2017-08-08 15:59:00,2018-06-15 07:59:00,
2,Coastal Pioneer,CP01CNSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00457,457,11,,2019-08-15 01:05:00.540,CGINS-DOSTAD-00457__20180920.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00457__20180920.csv,No errors found,2019-04-06 14:35:00,,
0,Global Argentine Basin,GA01SUMO,RID16,Dissolved Oxygen Stable Response: DOSTA Series D,GA01SUMO-RID16-06-DOSTAD000,CGINS-DOSTAD-00460,460,2,,2019-08-15 01:05:10.202,CGINS-DOSTAD-00460__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00460__20170317.csv,No errors found,2015-11-14 21:06:00,2016-11-08 10:10:00,
1,Coastal Pioneer,CP03ISSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00460,460,8,,2019-08-15 01:05:10.202,CGINS-DOSTAD-00460__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00460__20170317.csv,No errors found,2018-03-25 15:27:00,2018-10-26 19:52:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD032,CGINS-DOSTAD-00461,461,6,,2019-08-15 01:06:14.670,CGINS-DOSTAD-00461__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00461__20180522.csv,No errors found,2019-08-05 15:26:00,,
1,Global Argentine Basin,GA01SUMO,SBD11,Dissolved Oxygen Stable Response: DOSTA Series D,GA01SUMO-SBD11-04-DOSTAD000,CGINS-DOSTAD-00461,461,2,,2019-08-15 01:07:01.573,CGINS-DOSTAD-00461__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00461__20170317.csv,No errors found,2015-11-14 21:06:00,2016-11-08 10:10:00,
2,Coastal Pioneer,CP03ISSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00461,461,7,,2019-08-15 01:07:01.573,CGINS-DOSTAD-00461__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00461__20170317.csv,No errors found,2017-11-01 12:22:00,2018-03-28 16:56:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD033,CGINS-DOSTAD-00462,462,6,,2019-08-15 01:05:40.751,CGINS-DOSTAD-00462__20180522.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00462__20180522.csv,No errors found,2019-08-05 15:26:00,,
1,Global Argentine Basin,GA01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GA01SUMO-RII11-02-DOSTAD031,CGINS-DOSTAD-00462,462,2,,2019-08-15 01:07:15.568,CGINS-DOSTAD-00462__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00462__20170317.csv,No errors found,2015-11-14 21:06:00,2016-11-08 10:10:00,
2,Coastal Pioneer,CP03ISSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00462,462,7,,2019-08-15 01:07:15.568,CGINS-DOSTAD-00462__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00462__20170317.csv,No errors found,2017-11-01 12:22:00,2018-03-28 16:56:00,
0,Global Argentine Basin,GA01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GA01SUMO-RII11-02-DOSTAD032,CGINS-DOSTAD-00463,463,2,#37,2019-08-15 01:05:24.104,CGINS-DOSTAD-00463__20150308.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00463__20150308.csv,File renamed with correct date ,2015-11-14 21:06:00,2016-11-08 10:10:00,
0,Global Argentine Basin,GA01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GA01SUMO-RII11-02-DOSTAD033,CGINS-DOSTAD-00464,464,2,,2019-08-15 01:05:02.156,CGINS-DOSTAD-00464__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00464__20170317.csv,No errors found,2015-11-14 21:06:00,2016-11-08 10:10:00,
1,Coastal Pioneer,CP01CNSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00464,464,9,,2019-08-15 01:05:02.156,CGINS-DOSTAD-00464__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00464__20170317.csv,No errors found,2018-03-24 21:32:00,2018-10-29 12:31:00,
0,Global Southern Ocean,GS01SUMO,SBD11,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-SBD11-04-DOSTAD000,CGINS-DOSTAD-00465,465,4,,2019-08-15 01:05:11.338,CGINS-DOSTAD-00465__20170220.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00465__20170220.csv,No errors found,2018-12-04 17:10:40,,
1,Global Irminger Sea,GI03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00465,465,2,#37,2019-08-15 01:05:01.793,CGINS-DOSTAD-00465__20150308.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00465__20150308.csv,File renamed with correct date ,2015-08-18 23:48:00,2016-07-17 00:00:00,
0,Global Irminger Sea,GI03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GI03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00466,466,2,#37,2019-08-15 01:05:34.354,CGINS-DOSTAD-00466__20170220.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00466__20170220.csv,Calibration coefficients were modified,2015-08-21 17:11:00,2016-07-18 00:00:00,
0,Global Argentine Basin,GA03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GA03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00467,467,2,,2019-08-15 01:06:54.235,CGINS-DOSTAD-00467__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00467__20170317.csv,No errors found,2015-11-21 21:51:00,2016-11-01 10:10:00,
1,Coastal Pioneer,CP04OSSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00467,467,8,,2019-08-15 01:06:54.235,CGINS-DOSTAD-00467__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00467__20170317.csv,No errors found,2018-03-24 14:37:00,2018-10-30 14:30:00,
0,Global Southern Ocean,GS01SUMO,SBD11,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-SBD11-04-DOSTAD000,CGINS-DOSTAD-00495,495,2,#37,2019-08-15 01:07:00.646,CGINS-DOSTAD-00495__20150701.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00495__20150701.csv,File renamed with correct date Calibration coefficients were modified,2015-12-14 20:20:00,2016-12-12 07:58:00,
1,Global Irminger Sea,GI01SUMO,SBD11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-SBD11-04-DOSTAD000,CGINS-DOSTAD-00495,495,4,,2019-08-15 01:04:52.510,CGINS-DOSTAD-00495__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00495__20170317.csv,No errors found,2017-08-05 18:17:00,2018-06-14 08:02:00,
0,Global Southern Ocean,GS01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-RII11-02-DOSTAD033,CGINS-DOSTAD-00497,497,2,,2019-08-15 01:04:56.500,CGINS-DOSTAD-00497__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00497__20170317.csv,No errors found,2015-12-14 20:20:00,2016-12-12 07:58:00,
1,Global Irminger Sea,GI01SUMO,RID16,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RID16-06-DOSTAD000,CGINS-DOSTAD-00497,497,4,,2019-08-15 01:04:56.500,CGINS-DOSTAD-00497__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00497__20170317.csv,No errors found,2017-08-05 18:17:00,2018-06-14 08:02:00,
0,Global Southern Ocean,GS03FLMA,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GS03FLMA-RIS01-03-DOSTAD000,CGINS-DOSTAD-00498,498,2,#37,2019-08-15 01:05:27.510,CGINS-DOSTAD-00498__20150701.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00498__20150701.csv,File renamed with correct date ,2015-12-17 19:42:00,2016-12-06 09:31:00,
1,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD031,CGINS-DOSTAD-00498,498,4,,2019-08-15 01:05:01.803,CGINS-DOSTAD-00498__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00498__20170317.csv,No errors found,2017-08-05 18:17:00,2018-06-14 08:02:00,
0,Global Irminger Sea,GI01SUMO,RII11,Dissolved Oxygen Stable Response: DOSTA Series D,GI01SUMO-RII11-02-DOSTAD032,CGINS-DOSTAD-00502,502,4,,2019-08-15 01:06:01.264,CGINS-DOSTAD-00502__20170317.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00502__20170317.csv,No errors found,2017-08-05 18:17:00,2018-06-14 08:02:00,
1,Global Southern Ocean,GS03FLMB,RIS01,Dissolved Oxygen Stable Response: DOSTA Series D,GS03FLMB-RIS01-03-DOSTAD000,CGINS-DOSTAD-00502,502,2,#37,2019-08-15 01:05:48.615,CGINS-DOSTAD-00502__20150612.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00502__20150612.csv,File renamed with correct date ,2015-12-16 19:33:00,2016-12-05 11:45:00,
0,Coastal Pioneer,CP04OSSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00503,503,3,#37,2019-08-15 01:06:39.841,CGINS-DOSTAD-00503__20150612.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00503__20150612.csv,File renamed with correct date ,2015-10-22 19:38:00,2016-05-13 17:18:00,
1,Coastal Pioneer,CP01CNSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP01CNSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00503,503,6,#37,2019-08-15 01:05:10.923,CGINS-DOSTAD-00503__20160606.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00503__20160606.csv,Missing file added,2016-10-13 18:36:00,2017-06-09 16:05:00,
2,Coastal Pioneer,CP03ISSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00503,503,8,,2019-08-15 01:05:09.748,CGINS-DOSTAD-00503__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00503__20170821.csv,No errors found,2018-03-25 15:27:00,2018-10-26 19:52:00,
0,Coastal Pioneer,CP03ISSM,MFD37,Dissolved Oxygen Stable Response: DOSTA Series D,CP03ISSM-MFD37-04-DOSTAD000,CGINS-DOSTAD-00507,507,3,,2019-08-15 01:06:39.595,CGINS-DOSTAD-00507__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00507__20170821.csv,No errors found,2015-10-21 17:44:00,2016-05-14 13:45:00,
1,Global Southern Ocean,GS01SUMO,RID16,Dissolved Oxygen Stable Response: DOSTA Series D,GS01SUMO-RID16-06-DOSTAD000,CGINS-DOSTAD-00507,507,4,,2019-08-15 01:06:39.595,CGINS-DOSTAD-00507__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00507__20170821.csv,No errors found,2018-12-04 17:10:40,,
2,Coastal Pioneer,CP04OSSM,RID27,Dissolved Oxygen Stable Response: DOSTA Series D,CP04OSSM-RID27-04-DOSTAD000,CGINS-DOSTAD-00507,507,5,,2019-08-15 01:06:39.595,CGINS-DOSTAD-00507__20170821.csv,https://github.com/ooi-integration/asset-management/blob/master/calibration/DOSTAD/CGINS-DOSTAD-00507__20170821.csv,No errors found,2016-10-12 14:26:00,2017-06-08 12:05:00,
