       PrDM      T090C      T190C      C0S/m      C1S/m    Sbeox0V  FlECO-AFL   CStarAt0 Sbeox0ML/L      DepSM      Sal00      Sal11       SvDM Sbeox0ML/L  Density00  Density11     Dz/dtM  OxsatML/L       Flag
   1416.338     3.6758     3.6754   3.283849   3.284066     1.9380     0.0403     0.0869    6.15188   1398.000    34.9403    34.9432    1488.17    6.15173  1034.2799  1034.2823     -1.209    7.32487 0.0000e+00
   1415.322     3.6761     3.6758   3.283853   3.284052     1.9752     0.0426     0.0869    6.30936   1397.000    34.9405    34.9432    1488.16    6.30921  1034.2755  1034.2777     -0.970    7.32481 0.0000e+00
   1414.305     3.6779     3.6770   3.283978   3.284146     1.9749     0.0349     0.0871    6.30725   1396.000    34.9406    34.9435    1488.15    6.30709  1034.2706  1034.2731     -0.705    7.32448 0.0000e+00
   1413.289     3.6797     3.6780   3.284099   3.284209     2.0099     0.0432     0.0868    6.45475   1395.000    34.9407    34.9437    1488.14    6.45459  1034.2659  1034.2686     -0.772    7.32415 0.0000e+00
   1412.272     3.6795     3.6784   3.284039   3.284168     1.9206     0.0258     0.0869    6.07399   1394.000    34.9407    34.9433    1488.12    6.07384  1034.2614  1034.2635     -1.059    7.32419 0.0000e+00
   1411.256     3.6836     3.6817   3.284383   3.284409     1.9428     0.0477     0.0869    6.16708   1393.000    34.9409    34.9432    1488.12    6.16693  1034.2563  1034.2584     -1.250    7.32344 0.0000e+00
   1410.239     3.6858     3.6844   3.284560   3.284677     2.0271     0.0238     0.0869    6.52425   1392.000    34.9412    34.9440    1488.12    6.52410  1034.2517  1034.2540     -1.323    7.32302 0.0000e+00
   1409.223     3.6883     3.6871   3.284747   3.284890     1.9605     0.0316     0.0876    6.23985   1391.000    34.9413    34.9442    1488.11    6.23970  1034.2468  1034.2493     -1.278    7.32257 0.0000e+00
   1408.206     3.6911     3.6890   3.284999   3.285033     1.9596     0.0401     0.0870    6.23488   1390.000    34.9417    34.9444    1488.11    6.23473  1034.2422  1034.2446     -1.161    7.32203 0.0000e+00
   1407.190     3.6920     3.6914   3.285038   3.285246     1.9471     0.0470     0.0869    6.18068   1389.000    34.9418    34.9449    1488.09    6.18054  1034.2375  1034.2400     -1.041    7.32187 0.0000e+00
   1406.173     3.6907     3.6921   3.284901   3.285239     1.9788     0.0470     0.0869    6.31466   1388.000    34.9421    34.9446    1488.07    6.31451  1034.2334  1034.2351     -0.957    7.32209 0.0000e+00
   1405.157     3.6960     3.6926   3.285373   3.285316     1.9928     0.0470     0.0869    6.37233   1387.000    34.9426    34.9455    1488.08    6.37218  1034.2284  1034.2312     -0.900    7.32111 0.0000e+00
   1404.140     3.6962     3.6931   3.285326   3.285316     1.9440     0.0402     0.0869    6.16420   1386.000    34.9422    34.9455    1488.06    6.16405  1034.2235  1034.2264     -0.864    7.32108 0.0000e+00
   1403.124     3.7022     3.6996   3.285893   3.285876     1.9575     0.0347     0.0870    6.21981   1385.000    34.9432    34.9457    1488.07    6.21966  1034.2189  1034.2212     -0.915    7.31996 0.0000e+00
   1402.108     3.7046     3.7009   3.286086   3.285973     2.0149     0.0348     0.0871    6.46213   1384.000    34.9434    34.9460    1488.06    6.46197  1034.2141  1034.2167     -1.098    7.31951 0.0000e+00
   1401.091     3.7069     3.7059   3.286293   3.286359     1.9688     0.0348     0.0869    6.26544   1383.000    34.9439    34.9458    1488.06    6.26529  1034.2096  1034.2112     -1.261    7.31906 0.0000e+00
   1400.075     3.7104     3.7101   3.286594   3.286813     1.9775     0.0348     0.0872    6.30082   1382.000    34.9443    34.9472    1488.06    6.30067  1034.2048  1034.2072     -1.274    7.31841 0.0000e+00
   1399.058     3.7122     3.7117   3.286741   3.286943     1.9370     0.0328     0.0877    6.12761   1381.000    34.9447    34.9476    1488.05    6.12746  1034.2003  1034.2026     -1.071    7.31807 0.0000e+00
   1398.042     3.7123     3.7126   3.286709   3.287010     2.0110     0.0341     0.0874    6.44095   1380.000    34.9447    34.9480    1488.03    6.44080  1034.1957  1034.1981     -0.710    7.31805 0.0000e+00
   1397.025     3.7142     3.7135   3.286849   3.287065     1.9301     0.0377     0.0876    6.09627   1379.000    34.9449    34.9482    1488.02    6.09612  1034.1909  1034.1936     -0.862    7.31771 0.0000e+00
   1396.009     3.7149     3.7137   3.286888   3.287016     2.0050     0.0241     0.0869    6.41315   1378.000    34.9451    34.9479    1488.01    6.41300  1034.1864  1034.1888     -1.156    7.31757 0.0000e+00
   1394.992     3.7174     3.7159   3.287075   3.287181     1.9747     0.0314     0.0873    6.28337   1377.000    34.9452    34.9480    1488.00    6.28321  1034.1815  1034.1840     -1.253    7.31711 0.0000e+00
   1393.976     3.7179     3.7182   3.287101   3.287370     1.9650     0.0348     0.0878    6.24146   1376.000    34.9454    34.9483    1487.99    6.24131  1034.1771  1034.1793     -1.266    7.31700 0.0000e+00
   1392.960     3.7188     3.7186   3.287139   3.287372     1.9879     0.0348     0.0879    6.33737   1375.000    34.9454    34.9485    1487.98    6.33721  1034.1724  1034.1748     -1.239    7.31684 0.0000e+00
   1391.943     3.7182     3.7182   3.287040   3.287304     1.9584     0.0348     0.0870    6.21156   1374.000    34.9454    34.9485    1487.96    6.21141  1034.1678  1034.1703     -1.147    7.31695 0.0000e+00
   1390.927     3.7181     3.7177   3.286984   3.287208     1.9982     0.0462     0.0874    6.37975   1373.000    34.9454    34.9485    1487.94    6.37959  1034.1632  1034.1658     -0.921    7.31698 0.0000e+00
   1389.910     3.7182     3.7174   3.286958   3.287126     1.9303     0.0345     0.0873    6.09087   1372.000    34.9455    34.9483    1487.92    6.09072  1034.1587  1034.1610     -0.780    7.31695 0.0000e+00
   1388.894     3.7180     3.7174   3.286877   3.287091     2.0316     0.0407     0.0873    6.51966   1371.000    34.9452    34.9484    1487.91    6.51950  1034.1538  1034.1565     -0.976    7.31699 0.0000e+00
   1387.878     3.7175     3.7170   3.286788   3.287012     1.9694     0.0371     0.0871    6.25498   1370.000    34.9452    34.9484    1487.89    6.25483  1034.1493  1034.1519     -1.071    7.31709 0.0000e+00
   1386.861     3.7168     3.7165   3.286674   3.286914     1.9629     0.0324     0.0876    6.22690   1369.000    34.9451    34.9483    1487.87    6.22675  1034.1448  1034.1473     -0.994    7.31722 0.0000e+00
   1385.845     3.7164     3.7158   3.286578   3.286796     1.9674     0.0418     0.0873    6.24542   1368.000    34.9449    34.9481    1487.85    6.24527  1034.1400  1034.1426     -0.991    7.31730 0.0000e+00
   1384.828     3.7164     3.7157   3.286540   3.286724     1.9928     0.0354     0.0869    6.35209   1367.000    34.9449    34.9479    1487.83    6.35194  1034.1355  1034.1379     -1.182    7.31730 0.0000e+00
   1383.812     3.7169     3.7160   3.286537   3.286711     1.9258     0.0355     0.0872    6.06713   1366.000    34.9449    34.9479    1487.82    6.06699  1034.1307  1034.1332     -1.311    7.31721 0.0000e+00
   1382.796     3.7194     3.7180   3.286710   3.286846     2.0406     0.0348     0.0877    6.55208   1365.000    34.9448    34.9479    1487.81    6.55192  1034.1257  1034.1283     -1.226    7.31676 0.0000e+00
   1381.779     3.7211     3.7201   3.286849   3.287001     1.9626     0.0348     0.0875    6.22095   1364.000    34.9452    34.9481    1487.80    6.22080  1034.1212  1034.1237     -0.843    7.31644 0.0000e+00
   1380.763     3.7247     3.7224   3.287141   3.287194     1.9776     0.0355     0.0875    6.28294   1363.000    34.9453    34.9484    1487.80    6.28279  1034.1162  1034.1189     -0.653    7.31578 0.0000e+00
   1379.747     3.7275     3.7254   3.287380   3.287373     1.9783     0.0439     0.0879    6.28440   1362.000    34.9458    34.9478    1487.80    6.28425  1034.1116  1034.1135     -1.108    7.31526 0.0000e+00
   1378.730     3.7311     3.7269   3.287708   3.287509     1.9798     0.0471     0.0881    6.28951   1361.000    34.9463    34.9484    1487.79    6.28936  1034.1069  1034.1091     -1.345    7.31457 0.0000e+00
   1377.714     3.7336     3.7310   3.287911   3.287867     1.9709     0.0470     0.0880    6.25047   1360.000    34.9465    34.9488    1487.79    6.25032  1034.1022  1034.1044     -1.433    7.31411 0.0000e+00
   1376.698     3.7337     3.7332   3.287873   3.288063     1.9767     0.0350     0.0877    6.27415   1359.000    34.9465    34.9493    1487.77    6.27400  1034.0975  1034.0997     -1.389    7.31410 0.0000e+00
   1375.681     3.7342     3.7339   3.287874   3.288110     1.9586     0.0348     0.0878    6.19690   1358.000    34.9465    34.9496    1487.76    6.19675  1034.0928  1034.0953     -1.167    7.31400 0.0000e+00
