Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
AR-28A,4,AC4,39 55.33 N,070 45.36 W,2018-03-31T14:13:59Z,4,0000000000000100,476,D:\Data\ar28a004.hex,0000000000000100,5,0000000000000100,Mar 31 2018 14:42:52,33.357,0000000000000100,33.099,39.9222,-70.75606,11.8824,0000000000000100,11.8818,0000000000000100,4.007117,0000000000000100,4.006921,0000000000000100,35.167,35.1656,5.6522,0000000000000100,6.06002,-9999999,-9999999,16.2085,1.7568,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.373427061310782,2.12914412736049,5.90493731819443,0.124667449914275,0.846093408149231,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28A,4,AC4,39 55.33 N,070 45.36 W,2018-03-31T14:13:59Z,4,0000000000000100,476,D:\Data\ar28a004.hex,0000000000000100,6,0000000000000100,Mar 31 2018 14:42:59,33.103,0000000000000100,32.847,39.9222,-70.75608,11.8814,0000000000000100,11.8814,0000000000000100,4.006974,0000000000000100,4.006866,0000000000000100,35.1666,35.1656,5.6648,0000000000000100,6.06015,-9999999,-9999999,17.3211,1.5502,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.286225687103594,1.57813700884918,4.63629731896778,0.107322413404463,1.12109885753581,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Dupe
AR-28A,4,AC4,39 55.33 N,070 45.36 W,2018-03-31T14:13:59Z,4,0000000000000100,476,D:\Data\ar28a004.hex,0000000000000100,7,0000000000000100,Mar 31 2018 14:44:39,17.996,0000000000000100,17.857,39.9222,-70.75608,11.7262,0000000000000100,11.7227,0000000000000100,3.985279,0000000000000100,3.984747,0000000000000100,35.1072,35.1053,5.7146,0000000000000100,6.0822,-9999999,-9999999,14.9017,2.4117,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.386763742071882,1.59888199678212,4.59586688188596,0.068296081257386,1.28268965078851,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28A,4,AC4,39 55.33 N,070 45.36 W,2018-03-31T14:13:59Z,4,0000000000000100,476,D:\Data\ar28a004.hex,0000000000000100,8,0000000000000100,Mar 31 2018 14:46:04,2.443,0000000000000100,2.424,39.9222,-70.75608,11.6761,0000000000000100,11.6764,0000000000000100,3.97755,0000000000000100,3.977494,0000000000000100,35.0855,35.0847,5.7238,0000000000000100,6.08945,-9999999,-9999999,26.7541,0.1768,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.346753699788584,2.16962215259548,5.72150971918758,0.112742737313779,1.21745113177345,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28A,5,CS1,40 17.58 N,070 46.49 W,2018-03-31T20:53:41Z,5,0000000000000100,115,D:\Data\ar28a005.hex,0000000000000010,1,0000000000000100,Mar 31 2018 20:58:18,110.715,0000000000000100,109.835,40.2929,-70.77458,12.5879,0000000000000100,12.6059,0000000000000100,4.113756,0000000000000100,4.115241,0000000000000100,35.5033,35.5006,4.5772,0000000000000100,5.95903,-9999999,-9999999,15.8073,1.9325,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28A,6,CS2,40 13.20 N,070 46.49 W,2018-03-31T21:49:57Z,6,0000000000000100,126,D:\Data\ar28a006.hex,0000000000000010,1,0000000000000100,Mar 31 2018 21:55:35,118.951,0000000000000100,118.004,40.22006,-70.77478,12.8549,0000000000000100,12.8566,0000000000000100,4.14571,0000000000000100,4.145425,0000000000000100,35.5555,35.5511,4.8172,0000000000000100,5.92436,-9999999,-9999999,17.2839,1.364,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28A,7,CN,40 08.28 N,070 46.62 W,2018-03-31T22:48:20Z,7,0000000000000100,134,D:\Data\ar28a007.hex,0000000000000010,1,0000000000000100,Mar 31 2018 22:53:38,129.626,0000000000000100,128.591,40.13794,-70.77699,12.6693,0000000000000100,12.6703,0000000000000100,4.119966,0000000000000100,4.119637,0000000000000100,35.4782,35.4741,4.6226,0000000000000100,5.94995,-9999999,-9999999,17.5798,1.2346,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28A,8,CS3,40 04.37 N,070 46.46 W,2018-03-31T23:40:20Z,8,0000000000000100,142,D:\Data\ar28a008.hex,0000000000000010,1,0000000000000100,Mar 31 2018 23:45:57,138.495,0000000000000100,137.386,40.0728,-70.7743,12.8793,0000000000000100,12.8752,0000000000000100,4.146761,0000000000000100,4.145923,0000000000000100,35.5341,35.53,5.045,0000000000000100,5.92218,-9999999,-9999999,14.5896,2.6067,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28A,9,CS4,40 00.43 N,070 46.53 W,2018-04-01T00:33:56Z,9,0000000000000100,269,D:\Data\ar28a009.hex,0000000000000010,1,0000000000000100,Apr 01 2018 00:43:35,259.854,0000000000000100,257.701,40.0072,-70.77542,12.74,0000000000000100,12.7511,0000000000000100,4.145388,0000000000000100,4.146352,0000000000000100,35.5997,35.5985,4.1317,0000000000000100,5.93676,-9999999,-9999999,13.8246,3.1573,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,1,0000000000000100,Apr 03 2018 22:19:14,40.108,0000000000000100,39.793,41.03133,-70.88316,4.3725,0000000000000100,4.3728,0000000000000100,3.078093,0000000000000100,3.07809,0000000000000100,32.5036,32.5033,6.9117,0000000000000100,7.30166,-9999999,-9999999,15.6899,1.9827,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,2,0000000000000100,Apr 03 2018 22:19:30,40.039,0000000000000100,39.725,41.03134,-70.88314,4.3733,0000000000000100,4.3735,0000000000000100,3.07827,0000000000000100,3.078268,0000000000000100,32.5049,32.5047,6.9197,0000000000000100,7.30147,-9999999,-9999999,16.9,1.4857,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,3,0000000000000100,Apr 03 2018 22:19:38,40.063,0000000000000100,39.748,41.03134,-70.88315,4.3727,0000000000000100,4.373,0000000000000100,3.078134,0000000000000100,3.078133,0000000000000100,32.504,32.5036,6.9245,0000000000000100,7.30162,-9999999,-9999999,16.858,1.4824,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,4,0000000000000100,Apr 03 2018 22:22:18,26.841,0000000000000100,26.632,41.03134,-70.88316,4.3624,0000000000000100,4.3628,0000000000000100,3.074582,0000000000000100,3.074603,0000000000000100,32.4793,32.4792,6.9097,0000000000000100,7.30465,-9999999,-9999999,17.1006,1.3982,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,5,0000000000000100,Apr 03 2018 22:22:31,27.03,0000000000000100,26.818,41.03134,-70.88315,4.362,0000000000000100,4.3625,0000000000000100,3.074708,0000000000000100,3.074703,0000000000000100,32.4811,32.4805,6.9077,0000000000000100,7.30463,-9999999,-9999999,15.3484,2.1601,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,6,0000000000000100,Apr 03 2018 22:22:40,26.876,0000000000000100,26.666,41.03134,-70.88314,4.3621,0000000000000100,4.3626,0000000000000100,3.074644,0000000000000100,3.07465,0000000000000100,32.4803,32.4799,6.9065,0000000000000100,7.30464,-9999999,-9999999,16.0524,1.8112,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,7,0000000000000100,Apr 03 2018 22:24:43,18.052,0000000000000100,17.911,41.03134,-70.88314,4.6514,0000000000000100,4.6512,0000000000000100,3.071554,0000000000000100,3.07157,0000000000000100,32.1657,32.166,7.0885,0000000000000100,7.26922,-9999999,-9999999,19.7079,0.7274,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,8,0000000000000100,Apr 03 2018 22:24:52,17.961,0000000000000100,17.821,41.03134,-70.88314,4.6498,0000000000000100,4.6503,0000000000000100,3.071469,0000000000000100,3.071497,0000000000000100,32.1664,32.1661,7.0975,0000000000000100,7.26948,-9999999,-9999999,20.8871,0.5508,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,9,0000000000000100,Apr 03 2018 22:25:01,17.803,0000000000000100,17.664,41.03134,-70.88314,4.6443,0000000000000100,4.6456,0000000000000100,3.071583,0000000000000100,3.071582,0000000000000100,32.173,32.1718,7.0796,0000000000000100,7.2701,-9999999,-9999999,24.6556,0.2391,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,10,0000000000000100,Apr 03 2018 22:27:22,2.884,0000000000000100,2.862,41.03134,-70.88316,4.6493,0000000000000100,4.6496,0000000000000100,3.069954,0000000000000100,3.069958,0000000000000100,32.1568,32.1565,7.1103,0000000000000100,7.27002,-9999999,-9999999,41.884,-0.1995,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,11,0000000000000100,Apr 03 2018 22:27:30,2.899,0000000000000100,2.877,41.03134,-70.88316,4.6492,0000000000000100,4.6502,0000000000000100,3.069953,0000000000000100,3.06254,0000000000000100,32.1569,32.0702,7.1027,0000000000000100,7.27004,-9999999,-9999999,55.262,-0.7128,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,2,-9999999,41 01.88 N,070 52.99 W,2018-04-03T22:12:36Z,2,0000000000000100,-9999999,D:\Data\ar28b002.hex,0000000000000100,12,0000000000000100,Apr 03 2018 22:27:37,3.123,0000000000000100,3.099,41.03134,-70.88316,4.6491,0000000000000100,4.6494,0000000000000100,3.06994,0000000000000100,3.069938,0000000000000100,32.1567,32.1564,7.1023,0000000000000100,7.27006,-9999999,-9999999,34.7271,0.0819,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,1,0000000000000100,Apr 04 2018 00:10:49,49.022,0000000000000100,48.637,40.86382,-70.88484,4.6843,0000000000000100,4.6842,0000000000000100,3.127836,0000000000000100,3.127796,0000000000000100,32.77,32.7697,7.1849,0000000000000100,7.23406,-9999999,-9999999,14.0708,2.9692,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,2,0000000000000100,Apr 04 2018 00:11:00,49.129,0000000000000100,48.743,40.86382,-70.88484,4.6851,0000000000000100,4.6857,0000000000000100,3.127946,0000000000000100,3.127988,0000000000000100,32.7704,32.7703,7.1874,0000000000000100,7.2339,-9999999,-9999999,14.3001,2.8078,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,3,0000000000000100,Apr 04 2018 00:13:21,35.031,0000000000000100,34.757,40.86383,-70.88486,4.6545,0000000000000100,4.6574,0000000000000100,3.123796,0000000000000100,3.124064,0000000000000100,32.7597,32.76,7.207,0000000000000100,7.23974,-9999999,-9999999,14.3865,2.743,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,4,0000000000000100,Apr 04 2018 00:13:29,35.28,0000000000000100,35.004,40.86383,-70.88486,4.6511,0000000000000100,4.6517,0000000000000100,3.123422,0000000000000100,3.123476,0000000000000100,32.7587,32.7586,7.2076,0000000000000100,7.24039,-9999999,-9999999,14.1025,2.9441,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,5,0000000000000100,Apr 04 2018 00:15:19,29.087,0000000000000100,28.86,40.86382,-70.88486,4.6421,0000000000000100,4.6424,0000000000000100,3.122144,0000000000000100,3.122154,0000000000000100,32.7559,32.7557,7.2133,0000000000000100,7.24209,-9999999,-9999999,14.0165,3.0125,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,6,0000000000000100,Apr 04 2018 00:15:27,29.133,0000000000000100,28.905,40.86382,-70.88486,4.642,0000000000000100,4.6424,0000000000000100,3.122138,0000000000000100,3.122151,0000000000000100,32.7559,32.7557,7.2111,0000000000000100,7.2421,-9999999,-9999999,13.8565,3.1305,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,7,0000000000000100,Apr 04 2018 00:17:37,14.058,0000000000000100,13.948,40.86382,-70.88486,4.9519,0000000000000100,4.9515,0000000000000100,3.130595,0000000000000100,3.130524,0000000000000100,32.5563,32.556,7.7897,0000000000000100,7.19814,-9999999,-9999999,14.2514,2.8428,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
AR-28B,3,-9999999,40 51.83 N,070 53.09 W,2018-04-04T00:04:17Z,3,0000000000000100,-9999999,D:\Data\ar28b003.hex,0000000000000100,8,0000000000000100,Apr 04 2018 00:20:06,2.03,0000000000000100,2.014,40.86382,-70.88484,4.9551,0000000000000100,4.9555,0000000000000100,3.130567,0000000000000100,3.130584,0000000000000100,32.559,32.5588,7.792,0000000000000100,7.19747,-9999999,-9999999,13.6231,3.3201,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
