,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
115,AR-31C,6,-9999999,40 08.24 N,070 46.58 W,2018-11-05T02:33:47Z,6,0000000000000100,-9999999,ar31c006.hex,0000000000000100,10,0000000000000100,Nov 05 2018 03:33:51,2.673,0000000000000100,2.653,40.13736,-70.7763,13.2999,0000000000000100,13.2995,0000000000000100,3.894755,0000000000000100,3.894704,0000000000000100,32.8211,32.8209,6.0534,0000000000000100,5.97155,-9999999.0,-9999999.0,0.6334,85.3556,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
116,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,1,0000000000000100,Nov 05 2018 06:40:42,92.7,0000000000000100,91.967,40.13736,-70.77628,13.1756,0000000000000100,13.1752,0000000000000100,4.083578,0000000000000100,4.083413,0000000000000100,34.6766,34.6754,4.1965,0000000000000100,5.91788,-9999999.0,-9999999.0,0.3959,90.5763,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
117,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,2,0000000000000100,Nov 05 2018 06:40:48,92.895,0000000000000100,92.161,40.13736,-70.77628,13.1758,0000000000000100,13.1755,0000000000000100,4.0836,0000000000000100,4.083468,0000000000000100,34.6765,34.6756,4.1961,0000000000000100,5.91786,-9999999.0,-9999999.0,0.3959,90.5769,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
118,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,3,0000000000000100,Nov 05 2018 06:46:22,52.187,0000000000000100,51.78,40.13736,-70.77629,12.3223,0000000000000100,12.3234,0000000000000100,3.914947,0000000000000100,3.91512,0000000000000100,33.856,33.8566,4.6193,0000000000000100,6.05433,-9999999.0,-9999999.0,0.4497,89.3682,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
119,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,4,0000000000000100,Nov 05 2018 06:46:30,52.309,0000000000000100,51.901,40.13736,-70.77628,12.3239,0000000000000100,12.3217,0000000000000100,3.915291,0000000000000100,3.914855,0000000000000100,33.8578,33.8555,4.6224,0000000000000100,6.05406,-9999999.0,-9999999.0,0.4486,89.3907,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
120,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,5,0000000000000100,Nov 05 2018 06:49:54,37.738,0000000000000100,37.445,40.13736,-70.77628,16.9938,0000000000000100,17.0471,0000000000000100,4.472924,0000000000000100,4.479857,0000000000000100,34.8434,34.8576,4.952,0000000000000100,5.48022,-9999999.0,-9999999.0,0.1978,95.1758,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
121,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,6,0000000000000100,Nov 05 2018 06:50:01,37.517,0000000000000100,37.226,40.13736,-70.77629,16.9377,0000000000000100,16.9482,0000000000000100,4.464462,0000000000000100,4.467031,0000000000000100,34.8179,34.8313,4.9322,0000000000000100,5.48703,-9999999.0,-9999999.0,0.2004,95.1145,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
122,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,7,0000000000000100,Nov 05 2018 06:52:55,22.751,0000000000000100,22.575,40.13736,-70.7763,15.8253,0000000000000100,15.825,0000000000000100,4.252917,0000000000000100,4.251576,0000000000000100,33.9162,33.9046,5.4948,0000000000000100,5.63782,-9999999.0,-9999999.0,0.3806,90.9239,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
123,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,8,0000000000000100,Nov 05 2018 06:53:02,22.622,0000000000000100,22.447,40.13736,-70.7763,15.8169,0000000000000100,15.7768,0000000000000100,4.251344,0000000000000100,4.244767,0000000000000100,33.9095,33.8853,5.4838,0000000000000100,5.63897,-9999999.0,-9999999.0,0.3735,91.0847,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
124,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,9,0000000000000100,Nov 05 2018 06:56:40,2.521,0000000000000100,2.502,40.13736,-70.77629,13.3478,0000000000000100,13.3475,0000000000000100,3.908078,0000000000000100,3.907982,0000000000000100,32.9048,32.9042,6.0762,0000000000000100,5.96255,-9999999.0,-9999999.0,0.6334,85.3545,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
125,AR-31C,10,-9999999,40 08.24 N,070 46.58 W,2018-11-05T06:18:05Z,10,0000000000000100,-9999999,ar31c010.hex,0000000000000100,10,0000000000000100,Nov 05 2018 06:56:48,2.498,0000000000000100,2.479,40.13736,-70.7763,13.3493,0000000000000100,13.3497,0000000000000100,3.908236,0000000000000100,3.908216,0000000000000100,32.905,32.9045,6.0749,0000000000000100,5.96236,-9999999.0,-9999999.0,0.6373,85.272,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
126,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,1,0000000000000100,Nov 05 2018 15:30:03,121.072,0000000000000100,120.107,40.22602,-70.88516,13.2463,0000000000000100,13.2462,0000000000000100,4.129095,0000000000000100,4.129125,0000000000000100,35.0315,35.0319,4.0219,0000000000000100,5.89623,-9999999.0,-9999999.0,0.4285,89.8428,0000000000000100,-9999999,-9999999,4.261,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.671429485370213,6.98533211815293,6.77224057776407,<0.04,0.569431157378245,0000000000000100,0000000000000100,34.9951,0000000000000100,0000000000000100,1320,0000000000000010,1322,0000000000000010,-9999999,-9999999,-9999999,1319,1319,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
127,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,2,0000000000000100,Nov 05 2018 15:30:12,121.15,0000000000000100,120.184,40.22602,-70.88516,13.2478,0000000000000100,13.2476,0000000000000100,4.12944,0000000000000100,4.129387,0000000000000100,35.0334,35.0331,4.0237,0000000000000100,5.89599,-9999999.0,-9999999.0,0.4301,89.8071,0000000000000100,-9999999,-9999999,4.172,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,34.9991,0000000000000100,0000000000000100,-9999999,-000000009999998,-9999997,-000000009999998,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
128,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,3,0000000000000100,Nov 05 2018 15:34:27,57.848,0000000000000100,57.395,40.22602,-70.88516,12.1578,0000000000000100,12.1585,0000000000000100,3.883986,0000000000000100,3.883981,0000000000000100,33.7029,33.7022,4.7411,0000000000000100,6.08102,-9999999.0,-9999999.0,0.445,89.4704,0000000000000100,-9999999,-9999999,4.904,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.558330463825383,6.23245265470181,6.04851094497572,<0.04,0.538854308258463,0000000000000100,0000000000000100,33.7147,0000000000000100,0000000000000100,1321,0000000000000010,1323,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
129,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,4,0000000000000100,Nov 05 2018 15:34:35,57.867,0000000000000100,57.414,40.22602,-70.88516,12.1664,0000000000000100,12.1679,0000000000000100,3.884906,0000000000000100,3.885118,0000000000000100,33.7041,33.7047,4.7434,0000000000000100,6.07989,-9999999.0,-9999999.0,0.4419,89.5403,0000000000000100,-9999999,-9999999,4.903,0000000000000100,0000000000000100,11/01,11/01,-9999999,0000000000000010,0000000000000100,0.52916012795183,5.41419424191438,5.30621091533748,<0.04,0.652640287769785,0000000000000100,0000000000000100,33.7108,0000000000000100,0000000000000100,1322,0000000000000010,1324,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
130,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,5,0000000000000100,Nov 05 2018 15:37:24,37.661,0000000000000100,37.368,40.22602,-70.88516,12.7693,0000000000000100,12.7702,0000000000000100,3.859859,0000000000000100,3.859968,0000000000000100,32.9375,32.9377,5.2308,0000000000000100,6.03296,-9999999.0,-9999999.0,0.3506,91.6091,0000000000000100,-9999999,-9999999,5.397,0000000000000100,0000000000000100,11/02,11/02,-9999999,0000000000000010,0000000000000100,0.401220058330981,2.94818199663488,3.35838262352792,<0.04,0.792993037827802,0000000000000100,0000000000000100,32.9591,0000000000000100,0000000000000100,1323,0000000000000010,1325,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
131,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,6,0000000000000100,Nov 05 2018 15:37:34,37.562,0000000000000100,37.27,40.22602,-70.88516,12.7679,0000000000000100,12.7698,0000000000000100,3.859667,0000000000000100,3.85991,0000000000000100,32.9369,32.9376,5.23,0000000000000100,6.03315,-9999999.0,-9999999.0,0.3652,91.2743,0000000000000100,-9999999,-9999999,5.419,0000000000000100,0000000000000100,11/03,11/03,-9999999,0000000000000010,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,32.9428,0000000000000100,0000000000000100,-9999999,-000000009999998,-9999997,-000000009999998,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
132,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,7,0000000000000100,Nov 05 2018 15:40:01,7.535,0000000000000100,7.477,40.22602,-70.88516,13.2734,0000000000000100,13.2733,0000000000000100,3.867307,0000000000000100,3.867267,0000000000000100,32.5842,32.5839,5.9073,0000000000000100,5.98363,-9999999.0,-9999999.0,0.5125,87.9748,0000000000000100,-9999999,-9999999,6.108,0000000000000100,0000000000000100,11/04,11/04,-9999999,0000000000000010,0000000000000100,0.295285680684919,0.889766638624042,0.475673477411433,0.116,0.708280127971356,0000000000000100,0000000000000100,32.5867,0000000000000100,0000000000000100,1325,0000000000000010,1327,0000000000000010,-9999999,-9999999,-9999999,1324,1324,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
133,AR-31C,11,PMCI,40 13.56 N,070 53.11 W,2018-11-05T15:24:00Z,11,0000000000000100,126,ar31c011.hex,0000000000000100,8,0000000000000100,Nov 05 2018 15:40:12,7.296,0000000000000100,7.24,40.22602,-70.88516,13.273,0000000000000100,13.2726,0000000000000100,3.867219,0000000000000100,3.867176,0000000000000100,32.5838,32.5837,5.9246,0000000000000100,5.9837,-9999999.0,-9999999.0,0.5138,87.9449,0000000000000100,-9999999,-9999999,6.111,0000000000000100,0000000000000100,11/05,11/05,-9999999,0000000000000010,0000000000000100,0.239503810330229,0.558785707608899,0.344897306550049,0.0749999999999999,1.02758263435335,0000000000000100,0000000000000100,32.5931,0000000000000100,0000000000000100,-9999999,-000000009999998,-9999997,-000000009999998,-9999999,-9999999,-9999999,1326,1326,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
134,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,1,0000000000000100,Nov 06 2018 15:21:33,443.777,0000000000000100,439.907,39.9396,-70.88342,6.4124,0000000000000100,6.4145,0000000000000100,3.500994,0000000000000100,3.501128,0000000000000100,35.0726,35.0719,4.3823,0000000000000100,6.83965,-9999999.0,-9999999.0,0.2315,94.3773,0000000000000100,-9999999,-9999999,4.54,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.964156364662715,8.71787427556553,13.3286223544854,<0.04,0.764922487816199,0000000000000100,0000000000000100,35.0751,0000000000000100,0000000000000100,1328,0000000000000010,1330,0000000000000010,-9999999,-9999999,-9999999,1327,1327,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
135,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,2,0000000000000100,Nov 06 2018 15:21:51,443.14,0000000000000100,439.276,39.93962,-70.88343,6.4088,0000000000000100,6.4098,0000000000000100,3.500634,0000000000000100,3.500679,0000000000000100,35.0726,35.0721,4.3902,0000000000000100,6.84023,-9999999.0,-9999999.0,0.2342,94.3129,0000000000000100,-9999999,-9999999,4.52,0000000000000100,0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,0.993838460814752,8.90788184707422,13.5896395990976,<0.04,0.775950203892186,0000000000000100,0000000000001000,35.0756,0000000000000100,0000000000001000,1329,0000000000000010,1329,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,"Duplicate
DIC/TA, N, S, O2"
136,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,3,0000000000000100,Nov 06 2018 15:27:03,243.86,0000000000000100,241.85,39.9396,-70.88342,10.0425,0000000000000100,10.0388,0000000000000100,3.852511,0000000000000100,3.852083,0000000000000100,35.2914,35.2906,3.0735,0000000000000100,6.29719,-9999999.0,-9999999.0,0.1574,96.1416,0000000000000100,-9999999,-9999999,3.171,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,1.40017612193057,12.0087849831744,22.4239900560707,<0.04,0.232584557239001,0000000000000100,0000000000000100,35.2955,0000000000000100,0000000000000100,1330,0000000000000010,1330,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,O2 min
137,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,4,0000000000000100,Nov 06 2018 15:27:19,243.899,0000000000000100,241.889,39.9396,-70.88342,10.0431,0000000000000100,10.0392,0000000000000100,3.852593,0000000000000100,3.852129,0000000000000100,35.2916,35.2907,3.0726,0000000000000100,6.2971,-9999999.0,-9999999.0,0.1581,96.1236,0000000000000100,-9999999,-9999999,3.173,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,35.2958,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
138,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,5,0000000000000100,Nov 06 2018 15:31:05,120.656,0000000000000100,119.698,39.93961,-70.8834,13.1127,0000000000000100,13.1143,0000000000000100,4.172444,0000000000000100,4.17242,0000000000000100,35.5681,35.5665,4.236,0000000000000100,5.89261,-9999999.0,-9999999.0,0.1544,96.2138,0000000000000100,-9999999,-9999999,4.381,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.559865744660834,3.61831622733221,8.17533722864384,<0.04,0.60451934489275,0000000000000100,0000000000000100,35.5711,0000000000000100,0000000000000100,1331,0000000000000010,1331,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,salinity max
139,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,6,0000000000000100,Nov 06 2018 15:31:12,121.339,0000000000000100,120.375,39.9396,-70.8834,13.1135,0000000000000100,13.1145,0000000000000100,4.17253,0000000000000100,4.17249,0000000000000100,35.5679,35.5666,4.2329,0000000000000100,5.89253,-9999999.0,-9999999.0,0.1546,96.2082,0000000000000100,-9999999,-9999999,4.392,0000000000000100,0000000000000100,12/01,12/01,-9999999,0000000000000010,0000000000000100,0.554748141876,3.21480552439708,7.35101794625197,<0.04,0.588479030600405,0000000000000100,0000000000000100,35.5719,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
140,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,7,0000000000000100,Nov 06 2018 15:36:22,7.651,0000000000000100,7.592,39.93961,-70.88342,13.7011,0000000000000100,13.7031,0000000000000100,3.940378,0000000000000100,3.940587,0000000000000100,32.9001,32.9003,5.9115,0000000000000100,5.91974,-9999999.0,-9999999.0,0.5455,87.2514,0000000000000100,-9999999,-9999999,6.085,0000000000000100,0000000000000100,12/02,12/02,-9999999,0000000000000010,0000000000000100,0.219545159469376,1.91386658721256,0.0167428792635202,<0.04,0.673693200278487,0000000000000100,0000000000000100,32.9031,0000000000000100,0000000000000100,1333,0000000000000010,1333,0000000000000010,-9999999,-9999999,-9999999,1332,1332,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
141,AR-31C,12,OSPM,39 56.38 N,070 53.01 W,2018-11-06T15:07:32Z,12,0000000000000100,446,ar31c012.hex,0000000000000100,8,0000000000000100,Nov 06 2018 15:36:35,8.018,0000000000000100,7.956,39.9396,-70.88342,13.7161,0000000000000100,13.714,0000000000000100,3.941645,0000000000000100,3.941436,0000000000000100,32.8989,32.8988,5.9323,0000000000000100,5.91798,-9999999.0,-9999999.0,0.5535,87.0763,0000000000000100,-9999999,-9999999,6.118,0000000000000100,0000000000000100,12/03,12/03,-9999999,0000000000000010,0000000000000100,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,32.9026,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1334,1334,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,duplicate pH
142,AR-31C,13,UO,39 56.38 N,070 46.51 W,2018-11-06T18:24:20Z,13,0000000000000100,453,ar31c013.hex,0000000000000100,1,0000000000000100,Nov 06 2018 18:35:58,450.169,0000000000000100,446.237,39.93958,-70.7751,6.217,0000000000000100,6.2134,0000000000000100,3.482599,0000000000000100,3.482199,0000000000000100,35.0644,35.0636,4.5067,0000000000000100,6.87107,-9999999.0,-9999999.0,0.2349,94.2965,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
143,AR-31C,14,CS4,40 00.42 N,070 46.52 W,2018-11-06T19:29:34Z,14,0000000000000100,267,ar31c014.hex,0000000000000100,1,0000000000000100,Nov 06 2018 19:38:23,263.658,0000000000000100,261.471,40.00706,-70.77528,10.3805,0000000000000100,10.3843,0000000000000100,3.890005,0000000000000100,3.890291,0000000000000100,35.3352,35.3344,3.1463,0000000000000100,6.24967,-9999999.0,-9999999.0,0.193,95.2888,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
