,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
144,AR-24B,12,CS1,40 17.59 N,070 46.48 W,2017-11-03T12:36:20Z,12,0000000000000100,113,AR24b012.hex,0000000000000100,1,0000000000000100,Nov 03 2017 12:41:08,109.103,0000000000000100,108.235,40.29318,-70.77455,14.5858,0000000000000100,14.6051,0000000000000100,4.282421,0000000000000100,4.285307,0000000000000100,35.2438,35.2529,3.1083,0000000000000100,5.73105,-9999999,-9999999,10.1212,7.9639,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.441916242661448,5.84079641654516,7.24342004856053,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
145,AR-24B,12,CS1,40 17.59 N,070 46.48 W,2017-11-03T12:36:20Z,12,0000000000000100,113,AR24b012.hex,0000000000000100,2,0000000000000100,Nov 03 2017 12:41:16,109.126,0000000000000100,108.258,40.29318,-70.77455,14.5858,0000000000000100,14.6051,0000000000000100,4.28247,0000000000000100,4.28539,0000000000000100,35.2442,35.2536,3.108,0000000000000100,5.73103,-9999999,-9999999,10.0553,8.096,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.537729941291585,6.93648179424507,8.74553590010406,<0.04,0.07,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
146,AR-24B,12,CS1,40 17.59 N,070 46.48 W,2017-11-03T12:36:20Z,12,0000000000000100,113,AR24b012.hex,0000000000000100,3,0000000000000100,Nov 03 2017 12:45:31,38.778,0000000000000100,38.477,40.2932,-70.77438,18.409,0000000000000100,18.4361,0000000000000100,4.624358,0000000000000100,4.626789,0000000000000100,34.9298,34.9274,4.0711,0000000000000100,5.33202,-9999999,-9999999,11.4012,5.7828,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.0948360078277887,0.928973952815047,1.69643773846688,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
147,AR-24B,12,CS1,40 17.59 N,070 46.48 W,2017-11-03T12:36:20Z,12,0000000000000100,113,AR24b012.hex,0000000000000100,4,0000000000000100,Nov 03 2017 12:45:38,39.04,0000000000000100,38.736,40.2932,-70.77438,18.4312,0000000000000100,18.4213,0000000000000100,4.626446,0000000000000100,4.625221,0000000000000100,34.9285,34.9265,4.0868,0000000000000100,5.32984,-9999999,-9999999,11.4629,5.6942,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
148,AR-24B,12,CS1,40 17.59 N,070 46.48 W,2017-11-03T12:36:20Z,12,0000000000000100,113,AR24b012.hex,0000000000000100,5,0000000000000100,Nov 03 2017 12:48:19,9.639,0000000000000100,9.565,40.2932,-70.77431,17.8511,0000000000000100,17.8687,0000000000000100,4.502513,0000000000000100,4.504902,0000000000000100,34.3765,34.382,4.3613,0000000000000100,5.40641,-9999999,-9999999,12.3095,4.6079,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.0420407045009785,0.384883611148992,0.131904266389178,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
149,AR-24B,12,CS1,40 17.59 N,070 46.48 W,2017-11-03T12:36:20Z,12,0000000000000100,113,AR24b012.hex,0000000000000100,6,0000000000000100,Nov 03 2017 12:48:26,9.751,0000000000000100,9.675,40.2932,-70.77432,17.7734,0000000000000100,17.7687,0000000000000100,4.489862,0000000000000100,4.488419,0000000000000100,34.3338,34.3253,4.3486,0000000000000100,5.41579,-9999999,-9999999,12.3478,4.5641,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.0459514677103718,0.317341361838724,0.228088796392647,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
150,AR-24B,12,CS1,40 17.59 N,070 46.48 W,2017-11-03T12:36:20Z,12,0000000000000100,113,AR24b012.hex,0000000000000100,7,0000000000000100,Nov 03 2017 12:49:40,2.829,0000000000000100,2.807,40.2932,-70.77428,17.3083,0000000000000100,17.3102,0000000000000100,4.395983,0000000000000100,4.39561,0000000000000100,33.9206,33.9158,4.6795,0000000000000100,5.47771,-9999999,-9999999,12.4576,4.4405,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,0.149021788160752,<0.04,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
151,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,1,0000000000000100,Nov 03 2017 14:20:47,121.125,0000000000000100,120.16,40.21918,-70.7751,14.5721,0000000000000100,14.5754,0000000000000100,4.320513,0000000000000100,4.320404,0000000000000100,35.6025,35.5984,2.9716,0000000000000100,5.71993,-9999999,-9999999,10.6002,7.0842,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.539685322896282,5.85687790447617,9.95602844259452,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
152,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,2,0000000000000100,Nov 03 2017 14:20:55,121.216,0000000000000100,120.249,40.21918,-70.7751,14.5714,0000000000000100,14.5749,0000000000000100,4.320421,0000000000000100,4.320346,0000000000000100,35.6022,35.5984,2.9803,0000000000000100,5.72002,-9999999,-9999999,10.765,6.7797,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
153,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,3,0000000000000100,Nov 03 2017 14:24:07,67.665,0000000000000100,67.134,40.21918,-70.7751,14.1752,0000000000000100,14.1789,0000000000000100,4.188424,0000000000000100,4.188172,0000000000000100,34.7636,34.7579,3.4574,0000000000000100,5.79567,-9999999,-9999999,11.6728,5.4032,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.444849315068493,4.73760634447743,7.24444328824142,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Temp min
154,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,4,0000000000000100,Nov 03 2017 14:24:15,67.691,0000000000000100,67.16,40.21918,-70.77509,14.1791,0000000000000100,14.1765,0000000000000100,4.18865,0000000000000100,4.187799,0000000000000100,34.7621,34.7566,3.4588,0000000000000100,5.79526,-9999999,-9999999,11.3698,5.9006,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.512309980430528,5.83650801976355,8.20526534859522,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
155,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,5,0000000000000100,Nov 03 2017 14:27:43,12.755,0000000000000100,12.657,40.21918,-70.7751,17.2452,0000000000000100,17.247,0000000000000100,4.411116,0000000000000100,4.410801,0000000000000100,34.1008,34.0966,4.5368,0000000000000100,5.47837,-9999999,-9999999,12.2266,4.7045,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.0371522504892368,0.358081131263965,<0.04,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl max
156,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,6,0000000000000100,Nov 03 2017 14:27:51,12.477,0000000000000100,12.381,40.21918,-70.77508,17.2457,0000000000000100,17.2475,0000000000000100,4.410845,0000000000000100,4.410606,0000000000000100,34.0982,34.0946,4.5442,0000000000000100,5.47841,-9999999,-9999999,12.27,4.6537,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
157,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,7,0000000000000100,Nov 03 2017 14:27:58,12.494,0000000000000100,12.398,40.21918,-70.77508,17.2452,0000000000000100,17.2479,0000000000000100,4.410702,0000000000000100,4.410639,0000000000000100,34.0973,34.0945,4.5362,0000000000000100,5.47849,-9999999,-9999999,12.2904,4.63,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
158,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,8,0000000000000100,Nov 03 2017 14:29:35,2.626,0000000000000100,2.606,40.21918,-70.77508,17.4354,0000000000000100,17.4319,0000000000000100,4.424612,0000000000000100,4.423825,0000000000000100,34.0607,34.057,4.621,0000000000000100,5.45977,-9999999,-9999999,10.7958,6.7325,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.0185761252446184,0.232645525402037,<0.04,<0.04,0.071,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
159,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,9,0000000000000100,Nov 03 2017 14:29:44,2.672,0000000000000100,2.651,40.21918,-70.77509,17.4059,0000000000000100,17.4267,0000000000000100,4.421859,0000000000000100,4.423289,0000000000000100,34.0618,34.0567,4.617,0000000000000100,5.46282,-9999999,-9999999,10.9663,6.4498,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.0263976516634051,0.283034187585889,<0.04,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
160,AR-24B,13,CS2,40 13.15 N,070 46.51 W,2017-11-03T14:15:27Z,13,0000000000000100,124,AR24b013.hex,0000000000000100,10,0000000000000100,Nov 03 2017 14:29:52,2.76,0000000000000100,2.739,40.21918,-70.7751,17.3972,0000000000000100,17.4091,0000000000000100,4.420984,0000000000000100,4.421637,0000000000000100,34.0616,34.0572,4.6243,0000000000000100,5.46373,-9999999,-9999999,11.2313,6.0346,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
161,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,1,0000000000000100,Nov 03 2017 16:11:22,131.053,0000000000000100,130.006,40.13646,-70.77408,14.3614,0000000000000100,14.3637,0000000000000100,4.30578,0000000000000100,4.305584,0000000000000100,35.656,35.652,2.976,0000000000000100,5.74221,-9999999,-9999999,9.8444,8.5393,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.619855968688845,5.82417887901644,11.9216718695803,<0.04,<0.015,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
162,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,2,0000000000000100,Nov 03 2017 16:11:30,131.028,0000000000000100,129.982,40.13646,-70.77408,14.3596,0000000000000100,14.3616,0000000000000100,4.305671,0000000000000100,4.305441,0000000000000100,35.6567,35.6527,2.9859,0000000000000100,5.74239,-9999999,-9999999,9.8764,8.467,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.525997651663405,4.42562547861571,9.14255289628859,<0.04,0.298,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
163,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,3,0000000000000100,Nov 03 2017 16:15:29,72.478,0000000000000100,71.909,40.13646,-70.77408,14.743,0000000000000100,14.7457,0000000000000100,4.303233,0000000000000100,4.303223,0000000000000100,35.3074,35.3049,3.1955,0000000000000100,5.71084,-9999999,-9999999,10.7419,6.8189,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.486890019569472,4.44170696654673,8.28814776274714,<0.04,0.169,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
164,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,4,0000000000000100,Nov 03 2017 16:15:37,72.107,0000000000000100,71.541,40.13646,-70.77408,14.7439,0000000000000100,14.7452,0000000000000100,4.30327,0000000000000100,4.302992,0000000000000100,35.3072,35.3034,3.1994,0000000000000100,5.71076,-9999999,-9999999,10.7738,6.7648,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
165,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,5,0000000000000100,Nov 03 2017 16:19:03,10.037,0000000000000100,9.96,40.13646,-70.77408,18.4419,0000000000000100,18.4456,0000000000000100,4.604272,0000000000000100,4.604308,0000000000000100,34.7425,34.7398,4.4649,0000000000000100,5.33471,-9999999,-9999999,11.1607,6.1411,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,0.0536049597700547,<0.04,<0.04,0.223,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Chl max
166,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,6,0000000000000100,Nov 03 2017 16:19:10,10.153,0000000000000100,10.075,40.13646,-70.77408,18.4458,0000000000000100,18.4477,0000000000000100,4.605004,0000000000000100,4.604696,0000000000000100,34.7454,34.7412,4.4625,0000000000000100,5.33423,-9999999,-9999999,11.1571,6.1466,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,<0.03,<0.04,<0.04,0.0795,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
167,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,7,0000000000000100,Nov 03 2017 16:20:21,1.963,0000000000000100,1.948,40.13646,-70.77408,18.3034,0000000000000100,18.3058,0000000000000100,4.573265,0000000000000100,4.573091,0000000000000100,34.6,34.5965,4.551,0000000000000100,5.35319,-9999999,-9999999,11.3114,5.9141,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,<0.03,<0.04,<0.04,0.23,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
168,AR-24B,14,CN,40 08.19 N,070 46.44 W,2017-11-03T16:05:46Z,14,0000000000000100,131,AR24b014.hex,0000000000000100,8,0000000000000100,Nov 03 2017 16:20:29,2.037,0000000000000100,2.022,40.13646,-70.77409,18.2969,0000000000000100,18.2987,0000000000000100,4.570639,0000000000000100,4.570263,0000000000000100,34.5832,34.5785,4.5623,0000000000000100,5.35439,-9999999,-9999999,11.3272,5.8907,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
169,AR-24B,15,CS3,40 04.31 N,070 46.50 W,2017-11-03T17:34:51Z,15,0000000000000100,139,AR24b015.hex,0000000000000100,1,0000000000000100,Nov 03 2017 17:40:42,136.335,0000000000000100,135.245,40.07178,-70.77502,13.8367,0000000000000100,13.8366,0000000000000100,4.256906,0000000000000100,4.256424,0000000000000100,35.684,35.6795,3.114,0000000000000100,5.8022,-9999999,-9999999,9.8826,8.4535,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.438983170254403,3.21200918942167,8.23800901838363,<0.04,0.277,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
170,AR-24B,15,CS3,40 04.31 N,070 46.50 W,2017-11-03T17:34:51Z,15,0000000000000100,139,AR24b015.hex,0000000000000100,2,0000000000000100,Nov 03 2017 17:40:51,136.224,0000000000000100,135.134,40.07178,-70.77502,13.8369,0000000000000100,13.8371,0000000000000100,4.256905,0000000000000100,4.256464,0000000000000100,35.6839,35.6796,3.0891,0000000000000100,5.80219,-9999999,-9999999,9.6335,8.9972,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
171,AR-24B,15,CS3,40 04.31 N,070 46.50 W,2017-11-03T17:34:51Z,15,0000000000000100,139,AR24b015.hex,0000000000000100,3,0000000000000100,Nov 03 2017 17:44:32,77.955,0000000000000100,77.342,40.07178,-70.77502,14.701,0000000000000100,14.7149,0000000000000100,4.331332,0000000000000100,4.332644,0000000000000100,35.6018,35.6012,3.0416,0000000000000100,5.70526,-9999999,-9999999,8.572,12.1896,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.498133463796478,4.18601130844357,9.79026361429067,<0.04,0.076,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
172,AR-24B,15,CS3,40 04.31 N,070 46.50 W,2017-11-03T17:34:51Z,15,0000000000000100,139,AR24b015.hex,0000000000000100,4,0000000000000100,Nov 03 2017 17:44:42,77.745,0000000000000100,77.134,40.07178,-70.77502,14.7022,0000000000000100,14.7077,0000000000000100,4.331493,0000000000000100,4.331716,0000000000000100,35.6023,35.5993,3.0344,0000000000000100,5.7051,-9999999,-9999999,9.8785,8.4637,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,0.488845401174168,3.78987065574286,8.6063753035033,<0.04,0.13,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
173,AR-24B,15,CS3,40 04.31 N,070 46.50 W,2017-11-03T17:34:51Z,15,0000000000000100,139,AR24b015.hex,0000000000000100,5,0000000000000100,Nov 03 2017 17:48:47,20.419,0000000000000100,20.262,40.07177,-70.77502,18.8608,0000000000000100,18.8635,0000000000000100,4.670615,0000000000000100,4.670467,0000000000000100,34.9434,34.9399,4.3101,0000000000000100,5.28671,-9999999,-9999999,10.9074,6.5424,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,<0.009,<0.03,<0.04,<0.04,0.192,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
