,Cruise ID,Station-Cast #,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],CTD Filename,CTD File Flag,Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],"CTD Pressure, Digiquartz [db]",CTD Pressure Flag,"CTD Depth [salt water, m]",CTD Latitude [deg],CTD Longitude [deg],"CTD Temperature [ITS-90, deg C]",CTD Temperature 1 Flag,"CTD Temperature, 2 [ITS-90, deg C]",CTD Temperature 2 Flag,CTD Conductivity [S/m],CTD Conductivity 1 Flag,"CTD Conductivity, 2 [S/m]",CTD Conductivity 2 Flag,"CTD Salinity, Practical [PSU]","CTD Salinity, Practical, 2 [PSU]","CTD Oxygen, SBE 43 [ml/l]",CTD Oxygen Flag,"CTD Oxygen Saturation, Garcia & Gordon [ml/l]",CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,"CTD Beam Attenuation, WET Labs C-Star [1/m]","CTD Beam Transmission, WET Labs C-Star [%]",CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate [µmol/L],Discrete Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments
176,AR18-C,3,PMCI,40 13.59 N,070 52.96 W,2017-06-16T20:16:45Z,3,0000000000000100,127,D:\Data\ar18c003.hex,0000000000000100,7,0000000000000100,Jun 16 2017 20:31:02,7.318,0000000000000100,7.261,40.22658,-70.88266,13.4644,0000000000000100,13.4587,0000000000000100,3.844536,0000000000000100,3.843715,0000000000000100,32.2088,32.2059,5.3783,0000000000000100,5.97414,-9999999,-9999999,0.4225,89.9758,0000000000000100,-9999999,-9999999,6.571,0000000000000100,0000000000000100,03/05.,03/05.,-9999999,0000000000000100,0000000000000100,0.0701327930174563,<0.03,<0.04,<0.04,2.166,0000000000000100,0000000000000100,32.2153,0000000000000100,0000000000000100,1051,0000000000001051,1051,0000000000000010,-9999999,-9999999.0,-9999999.0,1050,1050,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
177,AR18-C,3,PMCI,40 13.59 N,070 52.96 W,2017-06-16T20:16:45Z,3,0000000000000100,127,D:\Data\ar18c003.hex,0000000000000100,8,0000000000000100,Jun 16 2017 20:31:10,7.371,0000000000000100,7.314,40.22658,-70.88266,13.4526,0000000000000100,13.462,0000000000000100,3.843468,0000000000000100,3.844021,0000000000000100,32.2087,32.2059,5.3733,0000000000000100,5.97559,-9999999,-9999999,0.4205,90.0202,0000000000000100,-9999999,-9999999,6.612,0000000000000100,0000000000000100,03/06.,03/06.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,32.214,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,1052,1052,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate pH
178,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,1,0000000000000100,Jun 17 2017 20:31:09,88.75,0000000000000100,88.048,40.36478,-70.7744,9.1221,0000000000000100,9.1219,0000000000000100,3.625784,0000000000000100,3.625472,0000000000000100,33.911,33.9079,4.2958,0000000000000100,6.48248,-9999999,-9999999,0.1999,95.1242,0000000000000100,-9999999,-9999999,5.332,0000000000000100,0000000000000100,04/01.,04/01.,-9999999,0000000000000100,0000000000000100,0.528397755610973,6.89927814405218,7.02725615566321,0.196,1.99,0000000000000100,0000000000000100,33.9083,0000000000000100,0000000000000100,1054,0000000000001054,1054,0000000000000010,-9999999,-9999999.0,-9999999.0,1053,1053,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
179,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,1,0000000000000100,Jun 17 2017 20:31:09,88.75,0000000000000100,88.048,40.36478,-70.7744,9.1221,0000000000000100,9.1219,0000000000000100,3.625784,0000000000000100,3.625472,0000000000000100,33.911,33.9079,4.2958,0000000000000100,6.48248,-9999999,-9999999,0.1999,95.1242,0000000000000100,-9999999,-9999999,5.332,0000000000000100,0000000000000100,04/01.,04/01.,-9999999,0000000000000100,0000000000000100,1.10194950124688,11.9150012406068,19.5161985026224,<0.04,2.22,0000000000000100,0000000000000100,33.9083,0000000000000100,0000000000000100,1054,0000000000001054,1054,0000000000000010,-9999999,-9999999.0,-9999999.0,1053,1053,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
180,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,2,0000000000000100,Jun 17 2017 20:31:19,88.572,0000000000000100,87.872,40.36478,-70.7744,9.1285,0000000000000100,9.1275,0000000000000100,3.626647,0000000000000100,3.626177,0000000000000100,33.9139,33.91,4.2891,0000000000000100,6.48143,-9999999,-9999999,0.2045,95.0166,0000000000000100,-9999999,-9999999,5.329,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,33.9087,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
181,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,3,0000000000000100,Jun 17 2017 20:34:12,42.442,0000000000000100,42.112,40.3648,-70.7744,8.1694,0000000000000100,8.1705,0000000000000100,3.415192,0000000000000100,3.41499,0000000000000100,32.6166,32.6135,5.1387,0000000000000100,6.67752,-9999999,-9999999,0.2574,93.7684,0000000000000100,-9999999,-9999999,6.349,0000000000000100,0000000000000100,04/02.,04/02.,-9999999,0000000000000100,0000000000000100,0.355467581047381,2.69930136112293,0.168296712975938,<0.04,2.957,0000000000000100,0000000000000100,32.62,0000000000000100,0000000000000100,1055,0000000000000010,1055,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
182,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,3,0000000000000100,Jun 17 2017 20:34:12,42.442,0000000000000100,42.112,40.3648,-70.7744,8.1694,0000000000000100,8.1705,0000000000000100,3.415192,0000000000000100,3.41499,0000000000000100,32.6166,32.6135,5.1387,0000000000000100,6.67752,-9999999,-9999999,0.2574,93.7684,0000000000000100,-9999999,-9999999,6.349,0000000000000100,0000000000000100,04/02.,04/02.,-9999999,0000000000000100,0000000000000100,0.7656963840399,6.66955036863746,14.1873565280058,<0.04,1.812,0000000000000100,0000000000000100,32.62,0000000000000100,0000000000000100,1055,0000000000000010,1055,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
183,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,4,0000000000000100,Jun 17 2017 20:34:20,42.561,0000000000000100,42.23,40.3648,-70.77439,8.1698,0000000000000100,8.1701,0000000000000100,3.415236,0000000000000100,3.414969,0000000000000100,32.6166,32.6136,5.1391,0000000000000100,6.67745,-9999999,-9999999,0.2562,93.7957,0000000000000100,-9999999,-9999999,6.353,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.314156483790524,2.85564387494683,0.427927213035993,<0.04,3.109,0000000000000100,0000000000000100,32.6196,0000000000000100,0000000000000100,1056,0000000000000010,1056,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA
184,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,4,0000000000000100,Jun 17 2017 20:34:20,42.561,0000000000000100,42.23,40.3648,-70.77439,8.1698,0000000000000100,8.1701,0000000000000100,3.415236,0000000000000100,3.414969,0000000000000100,32.6166,32.6136,5.1391,0000000000000100,6.67745,-9999999,-9999999,0.2562,93.7957,0000000000000100,-9999999,-9999999,6.353,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,0.877140274314214,7.30555596909117,16.3512730912439,<0.04,1.724,0000000000000100,0000000000000100,32.6196,0000000000000100,0000000000000100,1056,0000000000000010,1056,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate DIC/TA
185,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,5,0000000000000100,Jun 17 2017 20:36:17,22.374,0000000000000100,22.201,40.36478,-70.7744,9.3697,0000000000000100,9.3811,0000000000000100,3.505246,0000000000000100,3.505983,0000000000000100,32.4636,32.4609,5.4897,0000000000000100,6.50764,-9999999,-9999999,0.3366,91.9288,0000000000000100,-9999999,-9999999,6.738,0000000000000100,0000000000000100,04/03.,04/03.,-9999999,0000000000000100,0000000000000100,0.171008728179551,0.727471288813271,<0.04,<0.04,2.397,0000000000000100,0000000000000100,32.4704,0000000000000100,0000000000000100,1057,0000000000000010,1057,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,~chl max
186,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,5,0000000000000100,Jun 17 2017 20:36:17,22.374,0000000000000100,22.201,40.36478,-70.7744,9.3697,0000000000000100,9.3811,0000000000000100,3.505246,0000000000000100,3.505983,0000000000000100,32.4636,32.4609,5.4897,0000000000000100,6.50764,-9999999,-9999999,0.3366,91.9288,0000000000000100,-9999999,-9999999,6.738,0000000000000100,0000000000000100,04/03.,04/03.,-9999999,0000000000000100,0000000000000100,0.175331982543641,1.09652470579895,1.987114124995,0.046,1.5675,0000000000000100,0000000000000100,32.4704,0000000000000100,0000000000000100,1057,0000000000000010,1057,0000000000000010,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,~chl max
187,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,6,0000000000000100,Jun 17 2017 20:36:26,22.042,0000000000000100,21.871,40.36478,-70.7744,9.4098,0000000000000100,9.4321,0000000000000100,3.509273,0000000000000100,3.511024,0000000000000100,32.4688,32.4666,5.4814,0000000000000100,6.50166,-9999999,-9999999,0.3404,91.8419,0000000000000100,-9999999,-9999999,6.754,0000000000000100,0000000000000100,04/04.,04/04.,-9999999,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,32.4778,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
188,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,7,0000000000000100,Jun 17 2017 20:38:22,6.371,0000000000000100,6.322,40.3648,-70.77441,13.2882,0000000000000100,13.2378,0000000000000100,3.819274,0000000000000100,3.815616,0000000000000100,32.1217,32.13,5.5715,0000000000000100,5.9991,-9999999,-9999999,0.5084,88.065,0000000000000100,-9999999,-9999999,6.835,0000000000000100,0000000000000100,04/05.,04/05.,-9999999,0000000000000100,0000000000000100,0.0249788029925187,<0.03,<0.04,<0.04,1.946,0000000000000100,0000000000000100,32.1429,0000000000000100,0000000000000100,1059,0000000000000010,1059,0000000000000010,-9999999,-9999999.0,-9999999.0,1058,1058,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
189,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,7,0000000000000100,Jun 17 2017 20:38:22,6.371,0000000000000100,6.322,40.3648,-70.77441,13.2882,0000000000000100,13.2378,0000000000000100,3.819274,0000000000000100,3.815616,0000000000000100,32.1217,32.13,5.5715,0000000000000100,5.9991,-9999999,-9999999,0.5084,88.065,0000000000000100,-9999999,-9999999,6.835,0000000000000100,0000000000000100,04/05.,04/05.,-9999999,0000000000000100,0000000000000100,<0.009,<0.03,<0.04,<0.04,1.657,0000000000000100,0000000000000100,32.1429,0000000000000100,0000000000000100,1059,0000000000000010,1059,0000000000000010,-9999999,-9999999.0,-9999999.0,1058,1058,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
190,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,8,0000000000000100,Jun 17 2017 20:38:32,5.912,0000000000000100,5.866,40.3648,-70.7744,13.2989,0000000000000100,13.2484,0000000000000100,3.820318,0000000000000100,3.815763,0000000000000100,32.1227,32.1227,5.5204,0000000000000100,5.99777,-9999999,-9999999,0.5039,88.1641,0000000000000100,-9999999,-9999999,6.814,0000000000000100,0000000000000100,04/06.,04/06.,-9999999,0000000000000100,0000000000000100,0.0297824189526184,<0.03,<0.04,<0.04,1.888,0000000000000100,0000000000000100,32.1351,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,1060,1060,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate pH
191,AR18-C,4,PMCO,40 21.89 N,070 46.46 W,2017-06-17T20:27:01Z,4,0000000000000100,94,D:\Data\ar18c004.hex,0000000000000100,8,0000000000000100,Jun 17 2017 20:38:32,5.912,0000000000000100,5.866,40.3648,-70.7744,13.2989,0000000000000100,13.2484,0000000000000100,3.820318,0000000000000100,3.815763,0000000000000100,32.1227,32.1227,5.5204,0000000000000100,5.99777,-9999999,-9999999,0.5039,88.1641,0000000000000100,-9999999,-9999999,6.814,0000000000000100,0000000000000100,04/06.,04/06.,-9999999,0000000000000100,0000000000000100,<0.009,<0.03,<0.04,<0.04,1.754,0000000000000100,0000000000000100,32.1351,0000000000000100,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,1060,1060,0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,Duplicate pH
192,AR18-C,5,UI,40 21.91 N,070 46.49 W,2017-06-18T14:23:09Z,5,0000000000000100,94,D:\Data\ar18c005.hex,0000000000000010,1,0000000000000100,Jun 18 2017 14:27:30,89.33,0000000000000100,88.623,40.36508,-70.77476,8.702,0000000000000100,8.7047,0000000000000100,3.571526,0000000000000100,3.571518,0000000000000100,33.7435,33.7408,4.4429,0000000000000100,6.55022,-9999999,-9999999,0.1858,95.461,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
193,AR18-C,6,CS-1,40 17.61 N,070 46.51 W,2017-06-18T15:16:50Z,6,0000000000000100,115,D:\Data\ar18c006.hex,0000000000000010,1,0000000000000100,Jun 18 2017 15:21:04,110.282,0000000000000100,109.405,40.29351,-70.77512,11.1627,0000000000000100,11.1599,0000000000000100,3.92684,0000000000000100,3.926019,0000000000000100,35.0226,35.0171,3.6072,0000000000000100,6.15833,-9999999,-9999999,0.2592,93.7259,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
194,AR18-C,7,CS-2,40 13.20 N,070 46.48 W,2017-06-18T16:05:31Z,7,0000000000000100,125,D:\Data\ar18c007.hex,0000000000000010,1,0000000000000100,Jun 18 2017 16:09:58,120.784,0000000000000100,119.821,40.21999,-70.77501,11.5581,0000000000000100,11.5607,0000000000000100,3.986898,0000000000000100,3.986961,0000000000000100,35.2369,35.2351,3.4713,0000000000000100,6.09875,-9999999,-9999999,0.6238,85.5684,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
195,AR18-C,8,CN,40 08.19 N,070 46.43 W,2017-06-18T16:58:24Z,8,0000000000000100,134,D:\Data\ar18c008.hex,0000000000000010,1,0000000000000100,Jun 18 2017 17:03:20,130.367,0000000000000100,129.326,40.13652,-70.77332,11.395,0000000000000100,11.397,0000000000000100,3.956143,0000000000000100,3.956089,0000000000000100,35.0838,35.0813,3.644,0000000000000100,6.12573,-9999999,-9999999,0.4722,88.8647,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
196,AR18-C,9,CO,40 05.94 N,070 52.98 W,2017-06-18T17:53:06Z,9,0000000000000100,148,D:\Data\ar18c009.hex,0000000000000010,1,0000000000000100,Jun 18 2017 17:58:21,144.96,0000000000000100,143.798,40.09904,-70.88288,11.777,0000000000000100,11.7717,0000000000000100,4.023683,0000000000000100,4.023081,0000000000000100,35.3801,35.3792,3.3711,0000000000000100,6.06525,-9999999,-9999999,0.1841,95.5013,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
197,AR18-C,10,CS-6,40 09.81 N,070 53.01 W,2017-06-18T18:43:07Z,10,0000000000000100,137,D:\Data\ar18c010.hex,0000000000000010,1,0000000000000100,Jun 18 2017 18:48:18,132.596,0000000000000100,131.536,40.16357,-70.88338,11.6679,0000000000000100,11.6701,0000000000000100,4.00394,0000000000000100,4.003897,0000000000000100,35.2953,35.2927,3.3559,0000000000000100,6.08243,-9999999,-9999999,0.4527,89.2978,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
198,AR18-C,11,CI,40 13.61 N,070 52.96 W,2017-06-18T19:27:34Z,11,0000000000000100,127,D:\Data\ar18c011.hex,0000000000000010,1,0000000000000100,Jun 18 2017 19:32:21,123.598,0000000000000100,122.612,40.22688,-70.88248,11.6219,0000000000000100,11.6244,0000000000000100,4.000696,0000000000000100,4.000688,0000000000000100,35.311,35.3086,3.2744,0000000000000100,6.0877,-9999999,-9999999,0.4415,89.5505,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
199,AR18-C,12,CS-5,40 17.71 N,070 52.98 W,2017-06-18T20:09:06Z,12,0000000000000100,115,D:\Data\ar18c012.hex,0000000000000010,1,0000000000000100,Jun 18 2017 20:13:25,111.162,0000000000000100,110.278,40.2951,-70.88314,10.1342,0000000000000100,10.1526,0000000000000100,3.759064,0000000000000100,3.761142,0000000000000100,34.3109,34.3146,4.1682,0000000000000100,6.3243,-9999999,-9999999,0.3296,92.0893,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
200,AR18-C,13,IS,40 21.78 N,070 53.01 W,2017-06-18T20:48:19Z,13,0000000000000100,94,D:\Data\ar18c013.hex,0000000000000010,1,0000000000000100,Jun 18 2017 20:51:55,89.638,0000000000000100,88.929,40.36308,-70.88365,9.0769,0000000000000100,9.0799,0000000000000100,3.617079,0000000000000100,3.617096,0000000000000100,33.863,33.8603,4.4105,0000000000000100,6.49097,-9999999,-9999999,0.1959,95.2207,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
201,AR18-C,14,AL-2,40 12.32 N,070 33.26 W,2017-06-19T12:03:04Z,14,0000000000000100,119,D:\Data\ar18c014.hex,0000000000000010,1,0000000000000100,Jun 19 2017 12:07:58,115.26,0000000000000100,114.342,40.20542,-70.55428,12.3266,0000000000000100,12.3284,0000000000000100,4.085971,0000000000000100,4.085918,0000000000000100,35.4795,35.4773,3.6528,0000000000000100,5.9923,-9999999,-9999999,0.1667,95.9186,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
202,AR18-C,15,AS-1,40 12.31 N,070 37.32 W,2017-06-19T12:44:49Z,15,0000000000000100,122,D:\Data\ar18c015.hex,0000000000000010,1,0000000000000100,Jun 19 2017 12:50:08,118.546,0000000000000100,117.601,40.2052,-70.62194,12.1355,0000000000000100,12.1366,0000000000000100,4.067191,0000000000000100,4.067022,0000000000000100,35.4766,35.4739,3.4041,0000000000000100,6.01628,-9999999,-9999999,0.2068,94.9626,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
203,AR18-C,16,AS-2,40 12.29 N,070 41.35 W,2017-06-19T13:28:28Z,16,0000000000000100,123,D:\Data\ar18c016.hex,0000000000000010,1,0000000000000100,Jun 19 2017 13:33:21,118.678,0000000000000100,117.733,40.20477,-70.68916,12.0747,0000000000000100,12.0761,0000000000000100,4.056455,0000000000000100,4.056319,0000000000000100,35.4295,35.4269,3.451,0000000000000100,6.0257,-9999999,-9999999,0.3399,91.8549,0000000000000100,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
